136,61,4
137,3,2
137,63,3
138,1,5
138,37,2
138,48,1
139,33,1
139,99,1
141,5,2
142,7,1
142,63,2
143,98,4
143,21,1
143,27,3
144,86,4
146,93,1
147,11,2
148,24,5
148,3,2
149,29,1
150,41,5
150,54,1
150,9,4
151,95,4
151,56,3
152,15,1
152,47,3
153,85,3
154,45,5
154,13,5
156,64,5
157,72,4
157,86,5
157,15,4
158,0,1
158,93,2
159,0,5
160,99,1
160,41,5
160,72,1
161,37,2
162,16,1
162,62,5
163,93,4
164,99,2
165,38,1
166,23,1
166,97,4
166,29,3
170,99,2
170,50,4
170,39,5
171,8,1
172,40,3
172,61,3
172,22,5
173,12,3
173,29,3
173,28,3
175,93,3
175,5,4
176,24,1
176,59,2
177,23,5
177,70,2
178,11,1
178,9,3
178,67,1
179,49,3
179,43,1
179,81,5
181,38,3
183,56,2
183,34,4
185,67,5
185,66,1
185,32,4
186,84,5
187,43,3
188,95,2
190,46,1
191,2,4
191,7,2
191,51,1
192,75,1
192,32,1
192,32,4
193,10,3
194,17,3
194,36,4
194,1,5
196,63,5
197,15,4
197,60,4
198,15,3
199,61,1
199,0,1
199,53,2
200,31,3
201,37,1
201,68,5
202,54,4
202,98,5
202,3,1
203,86,4
204,36,2
205,63,2
205,79,4
205,28,2
206,28,5
207,7,5
207,28,5
208,81,5
208,5,4
208,16,1
210,45,1
211,4,3
211,16,5
211,67,3
213,25,2
213,37,5
214,72,3
214,45,3
214,24,1
215,33,1
216,97,5
216,54,3
218,86,2
218,77,5
219,73,5
219,1,3
223,60,4
224,0,1
224,3,2
224,58,4
225,42,1
225,68,2
225,61,3
226,80,5
227,64,3
227,38,1
227,22,5
228,75,2
228,32,2
229,60,4
229,57,1
229,78,4
231,19,2
233,47,4
233,32,2
233,43,1
234,91,5
234,99,1
234,9,1
235,20,2
235,78,2
235,8,3
236,65,3
236,80,3
236,49,2
237,3,4
237,37,3
238,6,4
239,81,2
239,38,2
240,14,5
240,47,2
240,55,5
241,37,4
241,77,1
242,73,4
242,3,2
243,32,5
243,8,1
244,3,5
244,85,2
244,41,5
245,81,3
245,80,2
245,16,5
246,64,3
246,48,2
246,48,4
247,67,2
247,68,1
247,43,4
248,33,3
248,99,5
248,34,2
249,58,3
249,92,5
250,78,2
250,52,3
251,49,3
251,67,1
253,94,4
253,49,1
253,23,2
254,69,3
254,66,4
254,15,4
255,70,3
255,84,5
257,53,5
257,21,2
257,91,5
258,97,2
259,94,4
260,95,5
260,45,1
260,68,1
261,41,4
261,63,5
261,2,3
262,5,2
262,84,5
262,38,4
263,65,1
263,60,3
264,86,3
266,83,4
266,85,4
267,4,3
267,81,2
267,44,5
268,30,4
268,19,1
268,33,2
269,45,3
270,30,1
270,80,5
270,55,4
271,2,4
271,79,5
271,54,5
272,5,2
273,0,3
273,82,4
274,3,5
274,92,5
277,37,1
278,89,2
278,35,3
279,51,4
279,94,4
280,60,1
280,22,3
280,6,5
281,57,4
281,33,4
281,41,5
282,31,5
282,70,1
282,75,4
283,77,3
283,13,1
284,75,4
285,51,2
285,78,5
285,27,2
286,90,1
286,20,3
286,46,1
287,36,3
287,88,3
290,70,2
291,61,3
291,87,4
291,49,1
292,54,2
292,47,3
292,31,5
293,77,4
293,59,2
295,99,4
295,12,5
296,54,3
296,21,3
296,5,1
297,37,4
297,23,3
298,83,3
298,20,3
298,73,5
300,41,3
300,40,4
300,7,3
301,19,4
302,21,2
303,55,5
304,92,2
304,80,2
304,97,5
305,16,4
305,9,5
305,71,2
306,88,5
309,50,3
309,30,4
309,90,1
310,7,3
310,33,3
311,13,2
311,70,4
311,51,4
312,65,3
312,60,5
313,12,2
314,86,3
314,84,2
315,60,5
315,12,5
316,17,3
316,63,5
316,81,5
317,45,2
318,6,1
319,26,1
319,25,4
320,61,4
320,33,5
321,53,5
321,22,1
322,66,5
322,73,2
325,3,4
325,88,5
328,11,4
328,29,3
331,48,2
332,17,1
332,71,5
332,99,3
333,14,4
334,58,1
334,99,2
337,74,5
337,62,1
337,89,5
338,98,3
338,90,3
338,58,5
340,48,4
341,20,4
341,82,1
342,79,4
343,1,5
344,44,2
345,22,5
345,29,1
346,77,2
346,8,5
346,29,5
347,31,1
347,26,3
348,74,1
348,27,4
349,66,5
349,33,5
353,79,3
353,50,1
353,27,5
355,4,2
355,4,5
356,8,3
356,73,2
357,32,1
357,7,3
357,44,4
358,75,1
358,90,2
358,9,4
359,50,5
359,65,3
360,5,3
361,37,4
362,40,4
362,22,4
362,87,5
363,69,1
364,61,4
364,84,1
367,46,2
368,7,1
369,81,3
371,82,3
371,42,1
371,55,1
373,77,3
374,8,2
375,14,2
375,25,1
376,86,3
377,5,3
377,30,4
377,56,3
378,57,1
378,63,3
378,82,1
379,3,1
379,30,3
379,35,5
380,82,2
380,95,3
380,19,1
381,91,4
382,59,4
383,68,4
383,36,4
384,5,1
384,70,1
385,44,5
386,2,5
386,65,4
386,79,1
387,32,1
388,8,5
389,69,1
390,82,5
391,66,2
391,66,3
391,7,1
392,29,3
392,28,4
392,37,4
393,96,4
393,40,5
394,54,3
394,67,3
395,94,2
395,22,3
396,91,4
396,76,4
397,15,2
397,21,3
398,47,5
398,59,3
398,44,5
399,92,2
399,12,5
399,31,2
400,65,1
400,6,5
400,18,2
401,82,5
401,89,2
401,17,5
402,42,4
403,41,4
403,60,2
403,40,3
406,36,5
409,31,2
409,24,4
409,87,2
410,27,1
411,83,3
411,7,5
412,75,4
412,20,3
412,85,2
413,46,3
413,26,4
413,62,3
414,70,1
414,98,3
415,35,3
415,81,3
415,79,5
416,20,4
416,94,2
416,65,4
417,18,4
417,11,4
417,99,3
418,18,1
418,3,2
418,72,4
419,39,1
419,25,1
419,92,2
421,9,3
421,33,1
421,23,5
422,4,2
422,22,3
422,83,3
423,11,1
423,65,5
424,26,3
425,64,5
425,46,1
425,12,4
426,62,1
426,6,4
426,28,3
428,50,2
428,92,3
428,60,5
429,71,5
429,50,3
431,5,2
431,75,5
431,74,5
433,1,3
433,25,3
434,84,5
435,63,5
435,4,1
435,57,4
436,45,2
437,75,1
438,1,3
440,50,1
440,3,1
440,96,3
441,89,4
444,95,4
444,45,1
444,13,1
445,14,4
446,58,4
446,60,2
447,46,4
448,19,4
448,14,3
448,5,1
449,32,5
449,38,1
449,98,2
450,57,2
450,10,2
451,97,1
451,60,2
452,17,1
453,47,5
455,88,2
455,1,4
457,48,1
459,57,5
459,31,3
461,54,4
461,9,4
462,89,5
462,2,5
463,37,3
463,46,3
463,3,3
464,5,3
466,97,4
466,81,4
466,33,4
467,13,4
467,8,4
468,90,2
469,46,2
469,81,2
469,91,5
472,64,1
472,96,4
472,65,3
475,66,1
475,74,2
475,27,2
476,53,1
477,36,2
477,69,1
477,70,2
478,80,4
480,5,5
480,72,2
480,18,1
481,99,3
481,1,2
482,25,5
482,30,2
483,74,5
483,3,5
484,80,4
484,42,3
484,55,2
485,46,3
485,21,2
485,50,1
486,1,3
486,19,5
486,36,2
487,25,1
487,6,1
487,29,2
488,1,1
488,5,4
489,6,1
489,65,4
489,34,5
490,76,3
491,26,1
491,87,2
492,11,4
493,51,5
494,48,3
495,96,4
495,74,1
496,28,2
497,60,3
497,38,5
497,20,4
498,31,4
498,73,2
500,50,1
500,6,1
500,61,2
501,92,5
501,70,1
502,5,3
502,65,2
503,51,1
503,92,5
503,47,1
504,74,2
505,6,2
505,27,4
505,5,2
506,74,4
507,35,4
509,89,1
509,43,5
509,87,1
510,41,5
510,11,2
511,86,5
511,70,1
511,24,3
514,71,5
515,52,1
515,79,2
515,11,5
516,13,1
517,68,4
517,54,5
520,92,1
521,89,3
521,82,3
522,75,2
522,29,1
523,33,5
523,62,5
523,50,1
525,26,4
525,11,1
525,61,3
526,34,2
526,83,5
526,54,4
527,35,3
527,50,2
529,16,2
532,40,5
532,25,5
532,58,3
534,44,1
534,10,1
535,4,2
535,37,3
536,20,4
538,14,4
539,49,2
539,2,3
539,7,1
540,41,1
540,45,1
543,42,1
544,26,2
545,91,3
545,25,1
545,56,3
546,94,1
547,59,1
547,93,4
548,87,4
548,10,2
549,80,5
549,36,3
550,66,5
550,32,2
551,29,2
551,95,1
552,46,2
552,58,1
552,67,1
553,21,2
553,41,5
554,23,2
554,40,2
555,4,5
556,61,3
556,9,4
556,51,5
557,52,2
559,18,1
559,41,3
562,34,3
563,43,5
563,9,5
565,38,3
567,88,4
567,82,3
567,45,2
568,38,3
568,43,1
569,9,3
570,34,2
570,54,5
572,70,2
572,22,3
572,67,2
573,25,2
574,93,1
576,3,3
577,79,1
577,94,1
578,32,4
578,21,2
578,80,2
579,92,2
580,84,1
580,11,4
580,73,1
582,63,2
582,60,4
582,15,4
583,19,5
583,33,2
583,5,5
584,84,5
584,94,5
585,15,4
586,89,3
587,22,2
587,99,1
587,42,5
591,72,4
591,84,1
591,31,4
592,57,2
593,91,2
593,33,5
593,52,5
594,42,3
594,98,1
594,16,1
596,9,4
596,10,3
597,48,4
598,13,5
598,46,3
598,88,4
600,58,1
600,80,3
602,60,5
602,81,3
604,68,2
604,15,1
606,22,2
606,22,5
607,51,3
608,71,3
608,47,4
608,71,5
609,85,5
610,2,1
610,83,5
610,62,2
612,82,1
612,1,4
612,24,1
613,67,4
613,8,4
615,21,2
615,35,5
616,4,2
616,58,2
616,21,5
617,86,1
617,97,3
618,45,5
619,87,1
619,89,5
619,58,3
620,3,2
620,91,5
620,42,3
622,39,2
622,66,4
622,82,5
623,47,4
623,89,1
624,28,4
624,87,3
624,46,2
625,16,3
627,90,4
628,87,3
629,17,5
629,14,1
629,24,2
630,46,1
630,38,4
632,72,4
632,85,4
632,99,5
633,98,3
633,16,2
634,6,5
634,73,2
634,29,2
636,38,5
636,26,4
636,78,4
637,96,4
637,64,1
639,90,1
639,74,3
639,11,2
640,19,2
640,43,4
640,67,2
641,33,4
641,78,5
642,86,5
642,20,5
643,6,4
643,8,5
644,43,4
644,38,1
644,12,2
645,68,2
645,81,1
647,74,2
648,63,4
648,44,4
648,42,4
649,6,3
653,85,1
653,87,5
653,46,5
654,52,1
654,91,1
654,81,5
656,2,1
657,50,5
659,27,4
659,45,5
660,11,5
660,55,5
661,31,3
661,52,5
663,22,2
664,65,4
665,78,4
665,57,4
666,27,3
667,27,3
668,67,2
668,35,1
669,34,4
669,25,4
672,95,1
675,18,5
675,24,5
677,68,2
677,56,5
679,53,5
680,9,1
680,27,2
680,44,3
681,4,2
681,5,1
682,29,3
682,96,3
682,61,1
683,19,5
683,13,2
684,60,5
684,14,3
684,54,3
686,78,4
686,50,5
686,34,2
689,44,5
689,63,1
689,60,4
690,25,2
690,27,3
691,92,4
691,16,2
691,76,3
693,96,2
693,1,3
693,53,5
695,45,2
697,88,4
