80,520,3
80,527,5
81,304,3
81,392,1
81,339,4
81,643,5
81,114,3
81,768,5
81,218,5
81,810,5
82,399,4
82,93,3
82,556,3
82,219,5
82,384,4
82,205,3
83,129,3
83,818,1
83,388,1
83,77,2
83,0,5
83,184,3
83,233,1
85,392,3
85,20,1
85,714,2
85,375,5
85,38,3
86,646,4
86,670,5
86,337,2
86,181,1
86,100,2
87,280,1
87,649,3
87,340,4
87,332,3
87,223,3
88,554,3
88,521,1
88,246,5
88,174,5
88,669,3
88,359,5
88,76,1
89,319,5
89,622,3
89,7,1
90,594,3
90,644,3
90,215,2
90,780,4
90,528,4
90,660,3
90,797,3
90,24,1
91,625,2
91,248,3
91,108,3
91,20,1
91,212,3
91,499,4
91,242,3
91,503,4
92,673,2
92,776,5
92,604,3
92,444,1
92,75,3
92,485,3
92,696,5
93,530,3
94,30,5
94,268,1
94,324,3
94,278,5
95,133,3
95,175,2
95,437,5
95,125,5
95,463,3
95,778,5
95,801,1
95,334,1
96,643,2
96,667,5
96,809,1
96,685,5
96,590,4
96,110,1
98,129,5
98,459,3
98,760,4
98,823,4
98,529,5
99,618,3
99,174,1
99,242,5
99,575,3
100,207,1
100,296,3
100,255,2
100,460,4
100,53,2
100,813,4
100,475,3
100,723,5
101,612,5
101,397,3
102,404,3
103,494,2
103,369,1
105,617,2
105,191,2
105,576,4
105,345,1
105,524,1
105,565,5
105,692,1
105,284,4
106,543,5
106,621,2
106,756,4
106,48,4
106,759,5
107,445,3
108,270,5
108,275,5
108,424,5
108,248,2
109,495,4
109,829,2
109,300,2
109,104,5
110,68,5
110,97,2
110,401,4
110,60,1
110,530,3
110,413,3
110,366,1
110,463,2
111,756,5
112,433,2
112,747,4
112,460,3
112,431,2
112,555,3
112,821,1
112,432,1
114,328,5
114,547,2
114,250,4
114,205,5
114,219,1
114,408,1
114,650,2
115,2,3
115,274,4
115,194,4
115,109,5
115,318,1
116,651,3
116,570,3
116,405,5
116,747,5
116,314,4
117,209,2
117,725,5
118,638,1
118,5,1
118,215,3
118,373,3
118,710,4
118,219,1
118,125,2
118,493,4
119,730,3
119,76,2
119,182,2
119,378,1
119,652,1
119,236,2
119,601,1
120,761,5
121,310,2
121,637,2
121,686,2
121,216,3
121,571,5
121,740,5
121,343,2
122,445,1
122,121,3
122,846,4
122,407,3
123,214,5
123,563,2
123,233,1
123,705,4
123,536,2
124,642,1
124,583,2
124,362,1
124,29,1
124,645,2
124,131,1
124,808,2
125,554,5
125,806,3
125,658,3
125,610,5
125,188,3
125,78,4
125,780,1
127,425,3
127,591,2
127,507,2
128,792,4
128,247,5
128,573,1
128,361,5
128,423,5
128,425,2
129,475,2
129,230,4
129,513,1
130,493,5
130,558,1
131,97,4
131,639,3
131,651,3
131,333,5
131,529,1
132,280,1
132,298,1
132,539,1
132,251,4
132,669,3
133,310,2
133,684,1
133,176,5
133,426,1
133,807,3
133,520,4
133,752,3
134,209,5
134,732,1
134,172,5
135,337,2
135,287,2
135,531,1
135,474,4
135,645,1
135,125,4
136,239,2
136,838,2
136,330,5
136,799,5
136,495,5
136,692,2
137,356,3
137,493,5
138,53,1
138,197,2
139,52,3
139,8,4
139,209,3
139,400,4
139,385,5
139,482,3
140,60,5
140,224,1
141,208,3
141,162,5
141,752,5
141,144,5
141,283,4
141,90,5
144,302,1
144,523,4
144,377,4
144,171,3
145,165,2
145,643,1
145,521,1
145,213,3
145,636,2
145,414,3
145,428,1
145,843,1
146,215,1
146,584,1
146,128,2
146,825,5
147,626,5
147,612,3
147,778,1
148,668,5
148,702,2
148,137,4
148,411,4
148,772,4
149,163,3
149,728,4
149,306,1
149,48,4
149,36,1
149,542,3
149,328,3
150,803,2
150,694,4
150,271,3
150,419,2
150,433,3
150,661,1
152,21,4
152,794,2
152,454,4
152,96,4
153,91,4
153,217,3
153,352,3
153,45,4
154,835,4
155,723,5
155,542,4
156,341,5
156,683,5
157,557,5
157,102,3
157,478,4
157,31,4
157,502,4
157,137,2
157,74,5
158,72,1
158,393,4
158,274,3
158,831,3
158,234,5
158,253,5
158,615,3
158,431,1
159,39,1
159,411,1
159,739,3
159,668,5
159,140,5
160,571,3
160,424,4
160,494,1
160,384,3
160,89,3
160,187,1
160,616,1
160,314,5
161,454,4
161,45,2
161,268,1
161,166,2
161,218,1
162,375,2
164,311,2
164,253,1
164,299,1
164,419,5
164,358,1
164,769,5
165,704,5
166,806,5
166,209,1
166,249,2
166,656,1
167,67,1
167,316,1
168,92,3
168,808,3
168,244,2
168,104,2
168,222,2
168,404,3
168,115,4
168,13,1
169,722,2
169,522,1
169,208,5
169,549,1
169,296,1
169,747,4
169,758,2
169,696,3
170,449,2
170,828,4
170,366,4
170,15,4
170,287,4
170,322,1
171,655,2
171,752,4
171,767,1
171,444,5
171,528,1
172,324,5
172,579,1
172,507,5
172,378,5
172,351,2
172,369,3
172,573,5
172,90,3
173,635,4
173,690,2
173,23,1
173,500,3
174,770,1
174,351,3
174,391,2
174,263,1
175,787,2
175,357,5
176,678,2
176,680,1
176,516,2
177,115,1
177,494,2
177,570,3
178,524,3
178,295,3
179,141,4
179,529,2
180,321,3
180,739,4
180,271,5
180,286,5
180,336,4
180,340,4
181,477,4
182,590,2
182,448,1
182,845,3
182,402,5
182,468,3
182,320,4
182,624,2
183,435,5
183,635,1
183,424,3
183,352,2
183,94,5
183,510,5
184,533,3
184,69,5
184,232,2
184,366,4
184,42,1
184,122,2
184,289,3
184,354,4
187,664,1
187,630,1
187,778,1
187,584,4
187,754,1
187,364,3
188,115,1
188,264,1
188,822,5
188,738,2
188,492,2
188,807,2
189,168,4
189,90,4
189,223,1
189,695,4
189,806,2
189,326,5
190,138,3
190,402,3
190,797,3
190,128,4
191,645,4
191,507,5
191,626,2
191,89,4
191,104,1
191,786,4
192,79,5
193,40,5
193,400,3
194,153,3
194,389,5
195,17,2
195,285,2
195,152,2
195,577,2
196,139,3
196,248,1
196,780,2
197,181,3
198,359,1
198,265,5
198,65,4
198,205,3
198,435,5
198,806,4
198,153,1
199,328,3
200,845,4
200,260,1
201,730,2
201,817,4
201,527,1
201,232,4
202,417,2
202,785,1
202,128,4
202,846,2
202,359,5
203,471,4
203,747,2
203,163,1
203,792,4
204,644,4
204,786,1
204,128,5
204,499,4
204,13,1
204,627,4
204,511,3
204,737,3
205,377,4
205,3,4
206,508,1
206,663,4
206,672,4
206,424,3
206,16,4
206,806,4
206,233,3
207,226,4
207,178,4
207,24,3
207,87,5
207,765,2
207,44,5
208,477,4
208,736,1
208,45,3
208,775,5
208,220,4
208,44,5
208,811,5
209,546,1
209,27,1
209,499,3
209,536,5
209,390,5
209,331,2
210,844,4
210,497,3
210,531,2
210,394,3
210,296,3
210,739,2
210,646,3
210,360,2
211,226,3
211,346,1
211,231,1
212,706,2
212,705,4
212,94,3
212,646,3
213,380,1
214,722,3
214,786,5
215,678,5
217,186,2
217,100,3
217,537,2
217,846,3
217,538,3
217,159,3
218,389,1
218,296,2
218,756,5
218,595,4
219,29,2
219,141,4
219,418,1
219,226,3
219,622,1
219,503,3
219,657,4
219,784,2
221,682,5
221,828,1
221,5,3
221,660,3
221,247,1
221,747,5
221,521,3
223,763,5
223,538,5
223,535,4
223,394,3
224,733,3
224,789,3
224,128,3
224,342,4
224,783,3
224,198,3
224,349,5
224,632,3
225,432,5
225,477,3
225,26,4
225,672,5
225,737,1
225,411,1
226,812,1
226,476,5
227,818,4
227,522,2
227,636,4
227,425,4
227,209,1
227,374,2
228,539,4
228,629,4
228,156,5
228,637,5
229,570,4
229,372,1
229,449,2
229,653,2
230,702,4
230,436,2
230,717,4
230,145,4
230,648,5
230,698,4
231,343,5
231,181,3
231,162,5
231,341,5
231,532,4
232,421,1
232,253,3
232,50,4
233,38,4
233,278,2
233,247,5
233,320,1
233,455,4
233,756,1
233,715,1
235,827,4
235,654,5
235,739,3
236,18,4
236,551,3
236,137,3
238,781,4
238,335,5
238,275,2
239,501,5
239,260,4
239,498,1
240,494,1
240,319,2
240,813,1
240,395,2
240,126,1
240,333,5
241,218,4
241,540,4
241,282,5
241,185,2
241,46,3
241,156,4
241,845,4
241,377,5
242,304,4
242,565,1
242,219,2
242,29,4
242,414,4
242,733,1
242,100,4
243,0,2
243,305,4
243,465,1
243,81,5
243,823,4
243,789,2
244,258,1
244,625,3
244,508,2
245,695,2
245,295,1
245,184,5
245,373,1
245,768,5
245,376,5
245,249,5
245,109,5
246,400,4
246,549,1
246,229,1
246,170,3
246,328,5
246,199,4
246,188,4
246,723,2
247,596,1
247,493,3
247,230,4
247,418,1
248,36,2
248,122,1
249,706,2
249,641,2
249,814,4
249,218,5
249,497,2
249,644,3
250,140,4
251,260,2
251,359,4
252,209,3
252,317,4
252,687,4
252,701,2
253,665,4
253,303,4
253,73,2
253,460,3
254,103,5
255,825,3
255,532,2
255,509,1
255,762,4
255,460,1
255,184,1
255,101,2
255,767,4
256,803,1
256,530,4
256,814,5
256,825,2
256,671,3
256,626,3
256,528,4
256,116,1
257,226,4
257,218,4
257,506,1
257,482,5
257,297,4
257,556,5
257,502,3
257,167,2
258,423,1
258,634,3
258,613,1
260,794,3
260,568,3
260,392,2
260,620,1
260,122,3
260,132,3
260,253,5
260,11,2
263,674,5
263,811,1
263,395,5
263,35,4
265,180,4
265,29,4
265,619,3
265,131,1
265,46,3
265,552,5
266,14,5
266,293,2
266,648,3
267,827,1
267,267,2
267,37,2
267,35,3
267,216,5
267,756,2
267,532,2
268,471,5
268,742,2
268,237,3
268,145,2
268,641,4
268,217,2
268,568,2
269,349,1
269,45,2
269,688,4
269,839,3
269,653,3
269,403,2
270,320,1
270,147,2
270,417,2
270,338,5
270,644,3
270,154,1
270,600,5
270,528,4
271,674,2
271,482,1
271,659,3
271,510,1
271,37,2
271,739,3
271,768,5
271,708,3
272,575,2
272,440,1
273,12,4
273,766,4
273,794,2
275,158,4
276,157,1
276,447,1
276,469,1
276,270,1
276,112,5
276,749,2
276,307,4
276,571,3
278,444,1
278,810,1
279,73,4
280,113,2
280,687,1
280,432,4
280,235,2
281,131,2
281,814,5
281,490,1
282,835,4
282,215,5
282,767,1
282,314,4
282,276,3
282,563,4
282,68,5
282,379,1
283,204,3
283,485,3
283,14,2
283,377,2
283,332,3
283,430,1
284,669,1
284,568,4
284,1,4
284,826,4
284,136,2
284,286,3
285,345,5
285,614,2
285,222,5
285,752,1
285,525,3
285,208,3
285,251,4
285,841,1
286,530,4
286,240,3
286,820,1
286,243,5
286,41,4
287,654,3
287,846,2
287,266,3
287,777,2
287,11,5
287,780,5
287,244,4
288,362,5
288,717,2
288,25,2
288,484,2
288,637,5
288,809,1
289,282,3
289,193,2
289,560,3
289,796,2
289,486,2
289,669,3
290,226,3
290,459,2
290,748,5
290,430,4
290,75,5
290,277,1
290,287,3
291,623,3
291,205,2
292,282,2
293,642,3
294,839,5
294,280,4
294,510,4
294,751,2
294,133,2
294,50,1
294,572,2
294,678,1
295,437,1
295,3,4
295,271,1
295,426,4
297,372,5
297,300,5
297,632,3
298,550,3
298,98,4
298,402,1
298,250,5
298,638,5
299,364,1
299,104,2
299,694,1
299,447,4
299,11,3
300,460,4
300,497,1
300,0,4
300,743,4
301,104,1
301,554,3
301,464,4
301,392,1
301,321,5
301,683,5
301,799,2
301,157,5
303,95,4
303,18,1
303,736,5
303,767,3
304,562,3
304,446,2
304,439,5
304,603,1
304,8,1
304,681,3
304,744,2
304,659,1
305,109,2
305,228,1
305,6,4
305,756,2
306,346,2
306,33,4
306,837,1
306,142,3
306,410,3
306,187,4
306,319,2
307,261,3
307,587,2
308,459,2
308,714,3
309,738,4
309,795,4
309,307,2
309,56,1
309,813,1
309,506,1
309,225,5
310,755,4
310,777,1
310,209,4
310,744,2
310,571,1
310,592,1
310,699,2
311,491,2
311,697,1
311,687,2
311,382,5
311,204,5
311,4,3
311,665,4
312,566,2
312,177,1
312,160,2
314,326,2
314,720,5
314,26,2
314,713,5
314,612,1
314,701,1
314,832,4
315,478,1
315,188,4
315,236,1
315,706,1
315,11,3
315,372,1
315,37,4
315,213,3
316,216,2
316,662,2
316,108,5
316,360,2
316,813,3
316,381,2
317,417,5
317,630,2
317,70,2
319,691,5
319,817,5
319,367,5
319,627,1
320,408,5
320,822,3
320,557,2
320,599,5
320,508,4
321,643,5
322,471,3
322,517,1
322,732,3
322,720,5
323,726,2
323,57,4
323,145,3
323,399,3
324,64,3
324,443,1
324,54,4
324,265,4
326,322,5
326,413,2
326,783,3
326,4,4
326,651,4
326,182,1
326,285,1
326,182,4
327,88,3
327,673,3
327,150,2
327,846,5
327,799,3
327,836,3
327,828,2
328,127,1
328,163,4
328,150,4
328,310,2
329,161,1
329,196,4
329,499,5
330,323,2
330,714,4
330,599,5
330,638,4
330,743,4
331,421,3
331,355,2
331,393,2
331,595,5
331,304,3
331,755,5
333,213,4
333,346,2
333,729,5
333,458,5
333,810,1
333,2,1
334,109,3
334,197,3
334,74,3
334,374,5
334,81,2
334,36,4
334,807,3
335,7,2
337,750,4
337,534,2
337,830,3
337,607,3
337,33,2
337,559,5
337,799,2
338,364,4
338,491,5
338,4,3
338,159,2
338,490,2
338,804,2
338,620,5
338,697,1
339,360,5
339,136,2
339,727,5
339,380,5
339,205,5
339,547,2
339,455,4
339,627,2
340,841,2
340,256,2
341,844,2
341,388,1
342,376,1
342,109,4
342,418,1
342,171,3
343,836,5
343,129,5
343,702,3
343,667,3
343,590,3
343,78,2
343,296,5
343,533,2
344,609,2
344,197,1
344,486,5
344,230,2
344,849,5
345,438,2
345,842,3
347,603,2
347,725,5
347,631,3
348,630,5
348,522,1
348,206,4
348,712,4
348,461,3
348,260,3
348,483,3
351,54,5
351,406,1
351,0,4
351,80,3
352,467,1
352,87,2
352,580,1
352,443,5
352,786,1
352,227,5
353,354,3
353,459,2
353,516,3
353,235,1
354,519,3
356,239,1
358,191,4
358,219,4
359,336,1
359,300,2
359,717,4
359,797,4
359,304,5
360,727,5
360,35,3
360,102,5
360,819,5
360,465,1
360,355,4
361,647,4
361,657,3
361,223,1
361,214,3
362,688,4
362,448,1
362,199,4
362,378,5
362,539,5
362,396,3
363,196,2
363,371,5
363,522,5
363,267,5
363,353,1
363,150,4
363,427,1
364,105,3
364,247,1
364,742,5
364,461,2
364,398,5
364,551,1
364,390,3
364,807,3
365,271,4
365,565,2
365,611,1
365,546,5
366,821,4
366,836,3
367,97,1
367,621,4
367,249,4
367,820,5
367,841,5
368,89,5
368,781,2
368,612,4
368,49,2
368,814,3
369,595,3
369,67,4
369,299,4
369,501,3
371,101,5
371,504,2
371,541,2
371,75,3
371,347,4
371,370,4
371,779,5
372,561,5
372,373,5
372,36,1
372,196,2
373,633,5
373,122,3
373,423,4
373,154,2
373,144,2
373,526,2
374,53,4
374,635,5
374,804,3
374,228,5
375,126,2
375,385,4
376,347,2
376,496,5
376,692,4
376,10,5
377,634,1
377,622,1
377,675,5
377,639,1
377,391,3
377,660,3
377,41,4
378,340,2
378,161,1
378,385,5
378,436,4
378,787,1
379,305,1
379,266,1
379,55,4
380,234,5
380,8,4
380,766,4
380,186,3
380,606,3
380,28,5
381,702,4
381,71,1
382,187,1
382,564,3
382,365,4
382,641,1
382,499,3
382,391,4
382,344,5
382,39,3
383,387,5
383,295,1
383,237,5
383,13,1
383,538,2
383,819,1
385,721,5
385,488,2
385,338,1
385,738,1
385,327,4
385,636,1
385,525,1
386,17,5
386,21,3
386,371,5
386,301,3
386,575,4
386,100,5
387,220,2
387,20,3
389,164,4
389,815,3
389,732,5
390,334,5
391,172,4
391,6,3
391,426,3
391,626,2
391,214,1
391,830,1
391,825,5
391,148,3
392,534,4
392,528,1
392,67,1
392,276,5
392,76,1
392,378,3
392,530,3
392,742,1
393,389,3
393,800,2
393,357,4
393,14,4
393,356,4
394,93,2
394,250,2
394,434,4
394,259,1
394,221,2
394,622,3
394,476,2
395,546,2
395,495,1
395,88,1
395,842,5
395,661,4
395,214,3
396,33,3
396,157,2
396,19,2
396,46,2
396,762,1
397,192,1
397,259,3
397,112,2
397,838,5
398,269,2
398,646,5
398,512,2
398,646,3
400,845,1
400,142,3
400,780,1
400,508,3
400,176,5
400,399,4
400,197,4
400,238,2
401,822,5
401,127,3
402,227,2
402,638,5
402,556,4
402,427,4
402,636,5
402,816,1
402,330,1
403,370,5
403,534,2
403,344,4
403,560,4
403,156,4
403,358,5
403,313,2
403,597,3
404,705,4
404,129,1
404,584,1
404,313,4
404,465,4
404,115,5
405,753,3
405,819,5
406,191,1
406,759,4
406,87,1
406,277,1
406,415,1
406,20,4
406,757,2
406,212,5
407,178,4
407,322,2
407,620,4
407,154,3
407,836,3
408,707,2
408,497,1
408,409,3
409,235,2
409,280,3
409,683,3
409,370,4
409,710,2
409,575,1
409,39,4
410,305,1
410,114,3
410,74,2
410,125,3
410,755,3
410,812,3
410,324,3
411,715,2
411,351,5
411,133,2
411,142,5
412,414,4
412,229,1
413,522,5
413,569,4
413,638,1
413,161,5
413,601,1
413,826,5
414,511,5
414,355,4
414,778,4
414,841,4
416,616,5
416,729,3
416,824,3
417,106,5
417,435,4
417,666,1
417,214,1
419,534,3
419,670,4
420,75,4
420,249,4
420,418,4
420,359,5
420,444,3
420,841,2
422,503,3
422,456,4
422,592,3
422,401,2
422,510,5
423,600,1
423,793,2
423,490,2
423,799,3
423,616,4
423,722,2
423,298,3
423,385,2
424,297,4
424,226,5
424,108,5
424,214,5
425,752,5
425,327,1
425,508,4
425,272,3
425,80,1
426,465,3
426,447,2
426,190,1
426,709,2
426,378,4
426,441,4
427,678,5
427,718,1
427,184,4
427,538,5
427,425,1
427,275,2
427,174,2
428,34,4
428,323,4
428,801,3
428,564,4
428,158,2
428,507,1
428,555,5
429,224,2
429,499,3
429,26,3
429,283,4
429,124,5
429,323,2
429,696,3
430,52,2
431,580,1
433,340,1
433,155,1
433,698,1
433,257,3
434,552,5
434,795,1
435,792,4
435,595,2
435,467,1
435,353,1
436,808,1
437,90,2
437,318,5
437,416,3
437,57,5
437,548,5
438,462,4
438,653,5
438,577,5
438,0,2
438,512,5
438,596,2
438,827,2
439,523,1
440,389,3
440,298,3
440,416,3
441,785,3
441,627,2
441,755,5
441,519,5
442,218,4
442,291,3
442,149,5
443,213,4
443,297,3
443,471,4
443,626,2
443,683,4
443,72,1
443,801,5
443,413,4
444,53,3
445,588,5
445,427,3
445,822,4
445,404,4
445,717,2
445,738,4
445,235,2
445,613,5
446,631,3
446,271,2
446,30,1
446,693,5
448,528,1
448,359,2
448,368,1
448,817,3
448,214,1
449,420,1
449,830,2
450,137,4
450,406,4
450,419,5
450,455,1
450,178,2
450,309,4
450,218,5
450,535,5
451,0,2
451,60,3
451,403,4
451,701,2
451,148,2
451,622,4
451,779,2
451,539,1
452,578,5
452,599,4
452,61,1
452,106,2
452,784,3
452,51,3
452,407,5
453,814,3
453,549,1
454,147,1
454,380,4
454,480,5
454,61,5
454,51,4
454,477,1
455,324,1
455,451,5
455,133,5
456,304,3
457,505,4
457,593,5
457,647,3
458,278,5
458,126,1
459,203,1
459,247,5
459,111,4
460,714,4
461,524,3
461,760,2
461,513,4
461,731,2
462,306,2
462,369,1
462,555,1
462,258,1
464,308,3
464,537,4
464,434,3
464,326,1
464,602,3
464,72,5
464,664,2
465,639,2
465,380,2
465,676,1
465,756,4
466,750,5
466,93,2
469,360,1
469,417,1
469,562,4
471,168,2
471,146,3
471,647,2
471,582,5
471,112,2
471,527,3
471,782,1
472,30,1
472,156,1
473,89,5
473,584,5
473,773,4
473,725,1
473,624,2
473,104,4
473,294,5
473,585,4
474,534,2
474,396,1
474,484,5
475,289,3
475,472,1
475,760,3
476,25,5
476,114,2
476,652,3
476,193,4
476,18,4
476,133,1
476,766,3
476,456,3
477,2,2
477,324,3
477,648,1
477,277,4
477,267,4
477,627,2
478,719,2
478,260,1
479,71,4
479,543,4
479,81,5
479,848,4
479,259,4
479,308,4
480,460,5
480,213,4
480,730,5
480,38,5
480,457,4
481,840,3
481,195,2
483,235,3
483,107,4
483,122,4
483,738,2
483,444,2
484,718,2
484,258,1
484,54,1
485,759,4
485,24,3
485,602,3
485,440,2
485,89,1
485,65,4
486,497,2
486,820,3
486,839,1
486,259,4
487,196,4
487,583,5
487,368,2
487,629,5
488,839,2
488,840,1
488,152,1
488,589,2
488,501,1
488,162,5
488,220,1
488,341,1
489,422,2
489,392,1
489,235,5
489,158,3
489,159,1
489,526,2
491,795,1
491,399,3
491,503,3
491,579,5
491,226,5
492,678,5
492,155,3
492,422,1
493,726,1
493,148,4
493,75,5
494,837,4
494,35,3
494,406,5
494,23,1
495,359,1
495,355,5
495,776,3
495,458,3
495,732,5
495,385,3
496,532,4
496,233,5
497,461,1
497,215,4
497,500,1
497,315,2
497,359,2
498,227,3
498,100,4
498,629,2
498,709,3
498,454,2
499,831,3
499,527,4
499,299,2
499,222,5
499,557,5
499,707,2
499,242,1
500,402,2
500,429,3
500,317,1
500,38,2
502,668,1
502,774,2
502,478,4
502,95,2
502,21,1
502,337,3
503,782,5
503,556,2
503,11,2
503,630,2
503,812,5
503,87,1
504,685,3
504,456,1
504,384,4
504,835,4
504,442,2
504,549,1
505,691,2
505,651,2
505,562,4
505,170,3
505,792,3
506,311,5
506,325,3
506,677,5
507,521,5
507,77,2
508,701,5
508,612,4
508,330,3
508,477,2
508,561,4
509,216,2
509,504,4
511,179,3
511,753,2
511,603,4
511,274,4
511,66,1
511,218,2
512,705,5
512,362,3
512,293,2
512,25,2
512,606,5
512,304,2
512,85,1
512,326,3
513,623,4
513,409,4
513,729,4
513,56,3
513,798,4
513,752,3
513,571,3
514,817,3
514,730,3
514,51,5
514,712,5
514,54,1
516,688,2
516,817,1
516,625,1
516,52,2
518,468,3
518,368,1
518,484,3
518,651,5
518,677,4
518,418,1
519,753,5
519,846,1
520,21,5
520,607,4
521,509,5
521,301,3
521,553,3
521,723,1
521,502,5
521,473,5
521,256,4
521,409,4
523,252,3
523,344,5
523,69,5
523,695,2
523,815,3
524,220,1
524,785,4
524,167,3
524,590,2
524,611,1
525,279,4
525,531,4
525,266,2
526,88,1
526,357,1
526,61,4
527,480,2
527,46,2
527,451,4
527,450,2
528,503,1
528,375,3
528,335,2
528,510,1
528,656,5
528,127,1
528,717,4
530,519,3
530,264,3
531,229,1
531,214,2
531,166,2
531,623,5
531,517,1
532,222,5
532,176,4
532,251,1
532,575,5
532,685,2
532,215,4
532,535,5
533,17,4
533,467,1
533,753,3
533,296,2
533,252,4
533,263,3
533,295,4
533,549,2
534,520,3
535,803,5
535,229,2
536,809,3
536,616,2
537,825,3
537,586,5
537,733,2
538,784,3
538,414,1
539,704,4
539,434,2
539,28,2
539,842,3
539,743,1
539,665,4
539,550,2
539,339,3
540,271,3
541,394,1
541,764,5
541,753,2
541,211,4
541,780,2
541,80,5
541,176,4
543,173,4
543,567,2
543,666,2
543,448,1
543,163,2
543,162,3
544,629,5
544,572,3
544,722,2
545,143,1
545,517,4
545,143,5
545,470,1
545,822,2
545,463,1
546,835,5
547,252,1
547,252,5
547,118,4
547,806,1
547,809,2
547,560,2
547,486,2
547,47,2
549,3,3
549,304,5
549,401,2
550,459,1
550,257,3
550,587,4
550,253,1
552,490,2
552,94,2
553,55,3
553,40,4
553,663,1
553,554,2
553,506,3
553,300,1
554,445,2
554,215,1
555,428,4
555,0,5
