37,Plums,3.18
38,Coffee beans,4.35
38,Currants,2.71
38,Ugli fruit,2.09
38,Dragon fruit,5.09
38,Bananas,5.11
39,Brussels sprouts,3.53
39,Walnuts,2.7
39,Tomatoes,3.06
39,Turnips,3.5
39,Artichokes,2.5
39,Mangoes,3.64
40,Cantaloupes,4.97
40,Fennel,1.62
40,Marionberries,3.24
40,Beans,2.51
40,Figs,4.63
40,Parsley,1.79
40,Parsnips,4.95
40,Ugli fruit,5.18
40,Cucumbers,3.97
41,Mustard greens,3.25
41,Plums,1.15
41,Spinach,5.49
42,Strawberries,3.62
42,Pineberries,3.1
42,Passionfruit,4.88
42,Chives,5.33
42,Zucchini,4.45
42,Pomegranates,4.42
42,Cranberries,1.31
42,Cinnamon,2.48
43,Jackfruit,3.45
43,Basil,5.36
43,Passionfruit,5.3
43,Limes,2.3
43,Blueberries,3.48
43,Mint,4.44
43,Cherimoya,4.45
44,Mangoes,2.39
44,Pomelo,2.42
44,Eggplant,1.44
44,Cashews,3.26
44,Honey,5.28
44,Cinnamon,4.15
44,Oranges,2.83
44,Bok choy,3.6
45,Dragon fruit,2.57
45,Cumin,2.45
45,Carrots,3.75
45,Bok choy,5.08
45,Peaches,1.99
45,Radicchio,3.23
45,Apricots,2.97
45,Lettuce,3.71
46,Radishes,1.32
46,Parsnips,4.59
46,Okra,3.79
47,Honey,1.92
47,Eggplant,3.54
47,Pecans,1.71
47,Cinnamon,1.45
47,Dill,4.38
47,Tomatoes,2.96
47,Blackberries,3.21
48,Sunflower seeds,4.26
48,Watermelons,3.28
48,Celery,1.57
48,Collard greens,2.83
48,Hazelnuts,2.53
49,Blackberries,2.01
49,Avocados,3.73
49,Cabbage,1.15
49,Cantaloupes,3.44
49,Dates,3.83
50,Avocados,2.56
50,Potatoes,2.28
50,Cashews,1.89
50,Carrots,5.45
50,Radishes,2.52
50,Basil,2.88
51,Zucchini,3.31
51,Bananas,3.73
51,Eggplant,4.99
52,Strawberries,4.24
52,Asparagus,4.39
52,Ugli fruit,4.35
52,Bok choy,3.05
52,Kiwi,3.68
52,Gooseberries,5.39
52,Cauliflower,1.67
52,Cherimoya,1.81
53,Marionberries,1.63
53,Cantaloupes,4.23
53,Zucchini,2.17
54,Oranges,4.02
54,Walnuts,3.57
54,Papayas,3.99
54,Bok choy,2.85
55,Cilantro,5.01
55,Cabbage,2.97
55,Blackcurrants,4.04
56,Avocados,2.15
56,Chives,4.32
56,Collard greens,3.3
56,Cashews,1.27
56,Grapefruits,1.65
56,Apricots,1.29
56,Dill,3.41
56,Bananas,2.27
57,Watermelons,3.07
57,Cherries,3.43
57,Boysenberries,1.94
57,Cilantro,4.85
57,Pumpkins,2.14
57,Watercress,2.42
57,Thyme,3.35
58,Pineapples,1.36
58,Peanuts,1.56
58,Sweet potatoes,5.2
58,Grapes,2.39
58,Parsley,1.92
58,Pineberries,1.42
58,Cumin,1.14
58,Cabbage,2.87
58,Pistachios,5.3
59,Rosemary,1.56
59,Kumquats,3.05
59,Lettuce,4.49
59,Radicchio,3.42
59,Garlic,3.2
59,Cilantro,5.42
59,Almonds,3.24
59,Brussels sprouts,4.25
59,Cherimoya,3.0
60,Figs,4.59
60,Limes,1.18
60,Kale,2.55
60,Cashews,3.67
61,Onions,1.15
61,Raspberries,3.89
61,Walnuts,5.16
61,Lemons,3.21
61,Watermelons,3.33
61,Bananas,2.96
61,Cherimoya,1.74
61,Corn,3.02
61,Cauliflower,3.2
61,Thyme,4.69
62,Marionberries,1.24
62,Artichokes,1.67
62,Cumin,1.21
62,Hazelnuts,1.92
62,Pomelo,4.43
62,Eggplant,5.32
62,Cherries,2.9
62,Tomatoes,5.02
62,Honeydews,5.38
63,Tomatoes,4.37
63,Artichokes,5.06
63,Honeydews,5.47
63,Sage,1.93
63,Beans,4.05
63,Brussels sprouts,2.38
64,Hot peppers,3.43
64,Hazelnuts,2.87
64,Mangoes,3.0
64,Walnuts,1.55
64,Lychee,1.3
64,Tangerines,1.36
64,Leeks,1.95
64,Radishes,5.32
65,Leeks,1.91
65,Pineberries,5.01
65,Sweet potatoes,5.27
65,Cauliflower,2.23
66,Watermelons,1.34
66,Kiwi,3.97
66,Pecans,2.5
66,Pomegranates,4.59
67,Cherries,3.89
67,Honey,2.75
67,Squash,2.06
67,Coffee beans,2.27
67,Beets,1.54
67,Eggplant,4.14
67,Zucchini,1.68
67,Brussels sprouts,1.2
67,Cucumbers,4.14
68,Carrots,1.7
68,Cantaloupes,2.72
68,Peas,4.43
69,Clementines,2.52
69,Blueberries,1.44
69,Pistachios,2.08
69,Cinnamon,5.35
69,Cantaloupes,4.67
70,Broccoli,3.0
70,Swiss chard,3.6
70,Peas,3.01
70,Artichokes,2.93
70,Parsley,4.26
70,Dragon fruit,2.76
71,Tomatoes,2.79
71,Corn,2.92
71,Cucumbers,2.1
71,Honey,4.63
71,Figs,4.83
72,Ugli fruit,1.67
72,Cranberries,5.15
72,Raspberries,5.4
73,Artichokes,4.39
73,Sage,4.25
74,Beets,4.53
74,Mulberries,4.75
74,Dates,5.22
74,Pistachios,4.05
74,Dill,5.23
74,Guavas,1.61
74,Hot peppers,2.42
74,Lemons,4.75
74,Brussels sprouts,3.17
74,Tangerines,4.62
75,Cilantro,4.95
75,Bell peppers,3.0
75,Swiss chard,1.74
75,Rosemary,1.44
76,Cinnamon,4.05
76,Limes,1.74
76,Oranges,4.64
76,Grapes,2.6
76,Beets,3.31
76,Bok choy,2.59
76,Cherimoya,1.35
76,Papayas,2.85
77,Hazelnuts,2.96
77,Blackcurrants,3.41
77,Pineberries,4.84
78,Lettuce,5.32
78,Persimmons,5.15
78,Figs,1.59
78,Radishes,2.94
79,Cherries,1.4
79,Beans,5.39
79,Pomelo,5.32
79,Parsnips,2.8
79,Mulberries,2.69
79,Walnuts,2.22
79,Lemons,4.77
80,Spinach,3.78
80,Grapes,5.37
80,Honey,4.21
80,Pistachios,2.5
80,Currants,2.38
80,Garlic,5.27
80,Squash,3.78
80,Carrots,2.32
80,Marionberries,1.28
81,Watercress,2.23
81,Pomegranates,4.82
81,Pecans,3.85
81,Kiwifruit,4.48
81,Parsnips,4.86
81,Cranberries,1.3
81,Asparagus,4.01
81,Figs,5.43
81,Mangoes,1.24
82,Cherries,4.38
82,Pistachios,3.75
82,Tangerines,1.88
83,Tangerines,4.49
83,Pineberries,1.52
83,Asparagus,4.02
83,Parsley,2.65
83,Pomelo,2.34
83,Blackcurrants,5.5
83,Radicchio,3.7
84,Limes,3.37
84,Squash,1.87
84,Sage,1.55
84,Artichokes,2.36
84,Turnips,2.62
85,Eggplant,2.47
85,Zucchini,5.48
85,Avocados,3.25
85,Apples,3.11
85,Walnuts,4.9
85,Brussels sprouts,2.98
85,Kale,4.11
85,Bananas,3.2
85,Cantaloupes,3.52
86,Kale,3.88
86,Marionberries,1.94
86,Blackcurrants,3.92
87,Kiwifruit,4.82
87,Pomegranates,4.43
87,Blackcurrants,1.31
88,Squash,2.29
88,Artichokes,2.53
88,Kale,3.94
88,Beans,3.28
88,Peas,2.41
88,Corn,4.82
88,Papayas,2.47
88,Currants,2.75
89,Cinnamon,2.1
89,Rosemary,3.03
89,Walnuts,2.53
90,Squash,3.16
90,Kumquats,1.87
90,Chives,3.96
91,Garlic,2.99
91,Cauliflower,1.38
91,Tomatoes,4.36
91,Coffee beans,2.98
91,Blueberries,3.65
91,Lychee,4.35
91,Carrots,4.88
92,Sweet potatoes,2.71
92,Pecans,2.4
92,Passionfruit,3.75
92,Mint,4.42
92,Turnips,3.97
92,Bok choy,3.01
92,Beets,4.67
93,Beans,1.32
93,Hot peppers,1.7
93,Plums,4.87
93,Cilantro,1.12
93,Dragon fruit,3.51
94,Lemons,4.7
94,Kale,4.35
94,Ugli fruit,5.3
94,Collard greens,4.54
94,Blueberries,1.99
94,Peanuts,5.31
94,Cauliflower,2.68
94,Dates,2.38
95,Beans,2.64
95,Tomatoes,2.95
95,Radishes,5.05
95,Kiwi,4.61
95,Passionfruit,4.45
95,Pumpkins,4.65
95,Dates,3.74
96,Lychee,4.34
96,Collard greens,3.78
96,Okra,2.7
97,Brussels sprouts,3.98
97,Mangoes,2.57
97,Mulberries,5.29
97,Boysenberries,4.67
98,Cauliflower,2.31
98,Jackfruit,3.16
98,Kiwifruit,3.27
98,Mint,1.5
98,Pecans,4.19
98,Lychee,4.99
98,Nectarines,1.76
98,Bell peppers,4.63
98,Beans,1.69
99,Plums,2.82
99,Sage,3.21
99,Spinach,4.09
99,Corn,2.68
99,Watercress,2.54
99,Squash,2.59
99,Cucumbers,2.16
100,Onions,2.9
100,Guavas,4.43
100,Radishes,1.42
100,Cauliflower,2.25
100,Parsnips,3.18
100,Okra,2.23
101,Ugli fruit,2.87
101,Dill,4.0
101,Kiwi,4.38
101,Chives,5.1
101,Oranges,3.23
101,Tomatoes,3.13
102,Thyme,4.13
102,Cilantro,4.72
102,Fennel,3.82
102,Grapes,2.8
102,Blackcurrants,3.52
102,Dates,5.06
103,Peaches,1.55
103,Cabbage,5.13
103,Gooseberries,4.35
103,Lemons,4.92
103,Turnips,1.57
103,Apricots,3.96
103,Strawberries,4.39
103,Pineberries,2.84
104,Sweet potatoes,2.63
104,Mangoes,2.23
104,Lemons,4.08
104,Hazelnuts,3.92
105,Cilantro,5.2
105,Eggplant,4.1
105,Apples,2.83
106,Sage,2.4
106,Cauliflower,2.49
106,Rambutan,5.42
106,Persimmons,1.73
106,Leeks,3.03
106,Mustard greens,4.82
106,Bananas,4.79
106,Radicchio,1.12
106,Beans,3.52
106,Clementines,5.11
107,Apricots,2.85
107,Cumin,2.42
107,Cherimoya,1.97
107,Bok choy,2.65
107,Eggplant,1.55
107,Lychee,1.7
107,Thyme,5.03
107,Passionfruit,1.87
108,Passionfruit,2.33
108,Leeks,5.0
108,Raspberries,2.52
108,Blueberries,2.0
108,Carrots,1.24
108,Pomelo,4.17
109,Beans,3.8
109,Honeydews,4.93
109,Blueberries,4.24
109,Oranges,5.33
109,Radicchio,2.33
110,Watercress,4.31
110,Radicchio,3.99
110,Ugli fruit,3.92
110,Oranges,2.31
110,Squash,2.91
111,Thyme,5.43
111,Asparagus,3.21
111,Hot peppers,1.37
111,Walnuts,2.62
111,Grapes,2.44
112,Beets,2.29
112,Figs,1.95
112,Mangoes,4.09
112,Limes,3.0
112,Mulberries,1.15
112,Bell peppers,4.09
112,Apples,1.42
112,Dates,4.74
112,Cranberries,1.69
113,Currants,3.06
113,Cherimoya,2.09
113,Ugli fruit,2.64
113,Cantaloupes,4.95
113,Limes,4.1
113,Pistachios,2.42
113,Carrots,4.23
113,Peas,1.93
114,Mustard greens,2.82
114,Mint,1.64
114,Celery,1.96
114,Kumquats,3.23
114,Bell peppers,3.19
114,Okra,4.9
114,Pumpkins,5.42
114,Sweet potatoes,3.54
114,Broccoli,4.83
115,Cinnamon,3.68
115,Onions,1.36
115,Broccoli,2.36
115,Cashews,4.16
115,Pecans,1.37
115,Bok choy,1.48
115,Blackberries,2.13
116,Leeks,4.77
116,Grapes,5.09
116,Turnips,4.18
116,Dates,1.27
116,Hazelnuts,4.26
116,Parsley,3.14
116,Passionfruit,1.53
116,Cilantro,2.36
116,Collard greens,4.82
117,Kiwifruit,1.29
117,Dill,2.25
117,Pistachios,3.16
117,Lychee,2.22
117,Guavas,2.04
117,Rosemary,4.22
117,Thyme,2.57
118,Blackberries,2.72
118,Dates,1.7
118,Plums,1.53
118,Collard greens,3.19
118,Peas,1.97
118,Limes,1.57
118,Raspberries,2.34
118,Peaches,1.67
118,Bell peppers,5.36
119,Potatoes,4.56
119,Sweet potatoes,4.28
119,Leeks,3.52
119,Beets,5.23
119,Blackberries,1.77
119,Kumquats,3.56
119,Swiss chard,3.04
120,Pomegranates,4.05
120,Grapefruits,4.13
120,Raspberries,2.84
120,Bell peppers,1.52
120,Turnips,3.31
120,Watercress,1.16
120,Tomatoes,2.44
121,Kiwi,4.57
121,Mustard greens,4.35
121,Bananas,4.43
121,Cherries,3.15
121,Squash,3.06
121,Blueberries,4.45
121,Dragon fruit,3.92
121,Strawberries,3.41
122,Persimmons,2.16
122,Parsnips,3.27
122,Cantaloupes,1.11
122,Sage,4.29
122,Walnuts,1.98
122,Spinach,4.72
123,Squash,4.59
123,Kale,2.63
123,Dates,4.05
123,Raspberries,4.06
123,Almonds,2.93
123,Bell peppers,3.76
123,Sweet potatoes,2.69
123,Kiwifruit,2.63
123,Beans,3.04
123,Coffee beans,2.6
124,Grapefruits,4.12
124,Watercress,4.33
124,Ugli fruit,4.75
124,Cantaloupes,4.45
124,Persimmons,2.36
124,Kiwifruit,3.37
124,Cashews,3.84
124,Sage,5.07
124,Dragon fruit,2.85
125,Peanuts,3.6
125,Pumpkins,4.08
125,Sweet potatoes,4.98
125,Papayas,1.99
125,Cinnamon,1.9
125,Cranberries,4.96
125,Brussels sprouts,2.93
126,Spinach,5.13
126,Blackcurrants,1.76
126,Pomelo,3.24
126,Garlic,4.68
126,Lemons,2.6
126,Limes,2.53
126,Cauliflower,2.73
126,Walnuts,4.29
127,Artichokes,5.24
127,Honey,4.11
127,Onions,2.74
128,Cinnamon,3.41
128,Cherries,5.01
128,Marionberries,3.15
128,Blueberries,4.81
129,Blackcurrants,1.75
129,Cherimoya,1.2
129,Mangoes,4.46
129,Radishes,3.5
129,Sage,3.07
129,Marionberries,4.83
129,Figs,2.27
129,Cantaloupes,2.74
129,Hazelnuts,3.99
129,Grapes,2.24
130,Cantaloupes,4.32
130,Currants,3.12
130,Blueberries,2.24
130,Lemons,3.36
130,Cilantro,3.91
130,Parsley,3.09
130,Pumpkins,4.7
130,Mint,2.5
130,Swiss chard,4.48
131,Lemons,4.62
131,Brussels sprouts,4.85
131,Coffee beans,1.2
131,Cauliflower,5.23
131,Cucumbers,1.57
132,Cucumbers,3.25
132,Limes,4.11
132,Cabbage,1.76
132,Asparagus,3.98
132,Dill,1.31
132,Potatoes,2.78
133,Okra,4.53
133,Bok choy,1.61
133,Nectarines,3.64
133,Mint,2.28
133,Cherimoya,4.37
133,Apples,1.63
133,Passionfruit,4.02
133,Cauliflower,3.1
134,Squash,2.09
134,Avocados,1.2
134,Cantaloupes,3.54
134,Mint,4.21
134,Bok choy,1.75
134,Celery,2.55
134,Pineapples,3.98
134,Parsnips,2.17
134,Carrots,3.43
135,Kumquats,4.72
135,Mulberries,1.18
135,Watermelons,4.29
135,Basil,1.25
135,Spinach,4.3
135,Persimmons,1.93
136,Celery,3.76
136,Garlic,2.64
136,Collard greens,1.63
137,Honeydews,3.8
137,Kiwi,2.8
137,Passionfruit,1.44
137,Pineapples,2.31
137,Fennel,4.48
137,Blueberries,2.03
138,Radishes,2.65
138,Garlic,3.24
138,Papayas,4.24
138,Parsley,2.79
138,Cherimoya,2.32
139,Asparagus,1.67
139,Peanuts,2.5
139,Spinach,1.44
139,Squash,2.19
139,Bok choy,1.72
140,Pineberries,3.98
140,Zucchini,4.46
140,Mustard greens,3.94
140,Pineapples,4.64
140,Potatoes,4.14
140,Mint,2.16
141,Squash,2.27
141,Pineapples,3.33
141,Radishes,5.05
141,Garlic,1.68
141,Broccoli,4.12
141,Mulberries,2.13
142,Currants,4.3
142,Chives,1.43
142,Turnips,5.27
142,Sunflower seeds,2.7
142,Tomatoes,3.35
142,Oranges,1.45
142,Swiss chard,1.69
142,Brussels sprouts,3.89
143,Pineberries,5.23
143,Watercress,1.4
143,Bananas,2.7
143,Peanuts,2.23
143,Papayas,3.94
144,Sage,3.3
144,Tangerines,5.03
144,Artichokes,4.7
144,Blackberries,2.37
144,Brussels sprouts,4.84
144,Zucchini,4.31
144,Nectarines,1.86
144,Hazelnuts,4.16
144,Mint,1.65
145,Onions,3.82
145,Peas,3.18
145,Cherimoya,1.4
145,Kiwifruit,1.42
145,Broccoli,4.5
145,Hazelnuts,3.45
145,Pomelo,2.54
145,Pecans,4.28
145,Parsnips,4.47
146,Apples,1.46
146,Collard greens,2.08
146,Raspberries,3.72
146,Eggplant,4.54
147,Blackcurrants,5.03
147,Fennel,2.96
147,Potatoes,2.3
147,Bell peppers,1.4
147,Cantaloupes,5.37
147,Cilantro,3.88
148,Apples,2.33
148,Cherimoya,3.64
148,Pomegranates,4.68
149,Lettuce,4.07
149,Passionfruit,5.46
149,Apricots,2.46
149,Sweet potatoes,4.53
149,Cantaloupes,4.51
149,Guavas,2.13
149,Marionberries,4.32
149,Avocados,1.92
150,Turnips,1.98
150,Limes,2.8
150,Currants,2.49
150,Lettuce,1.46
150,Passionfruit,4.65
150,Guavas,3.43
150,Kale,2.97
150,Walnuts,4.56
150,Cilantro,1.95
150,Tangerines,3.29
151,Lemons,3.46
151,Kumquats,4.92
151,Onions,4.64
151,Potatoes,2.43
151,Cucumbers,4.07
151,Garlic,2.41
151,Boysenberries,5.15
151,Leeks,2.97
152,Kiwifruit,5.47
152,Cherries,3.64
152,Rambutan,3.05
152,Raspberries,4.81
152,Pomelo,2.97
152,Mangoes,2.28
152,Thyme,2.1
152,Gooseberries,4.74
152,Clementines,2.16
152,Pomegranates,4.54
153,Artichokes,5.25
153,Persimmons,1.28
153,Cashews,5.07
153,Strawberries,4.49
153,Pistachios,3.82
153,Lettuce,3.29
154,Blackcurrants,5.09
154,Celery,1.26
154,Oranges,4.79
154,Honeydews,2.19
154,Lettuce,3.3
155,Passionfruit,4.23
155,Lychee,2.37
155,Radishes,2.42
155,Carrots,2.43
155,Zucchini,5.08
155,Cabbage,3.16
155,Sweet potatoes,1.38
155,Honey,1.36
156,Grapes,3.92
156,Boysenberries,4.13
156,Watercress,5.36
156,Blueberries,2.35
157,Watermelons,3.96
157,Blackberries,1.19
157,Kumquats,1.66
157,Elderberries,1.44
157,Cherries,4.33
157,Kale,1.58
157,Raspberries,3.29
158,Cilantro,1.32
158,Pineapples,4.58
158,Cauliflower,2.55
158,Basil,1.97
158,Parsnips,3.11
159,Pecans,2.93
159,Leeks,4.3
159,Lychee,2.92
159,Mulberries,1.37
159,Pineapples,2.45
159,Swiss chard,3.8
159,Passionfruit,1.82
159,Ugli fruit,2.33
159,Zucchini,5.22
159,Boysenberries,1.12
160,Plums,2.72
160,Apples,4.07
160,Clementines,3.32
160,Sage,3.89
160,Beets,4.78
160,Boysenberries,4.25
160,Gooseberries,4.45
160,Asparagus,3.68
160,Bok choy,2.78
161,Pineberries,1.14
161,Radishes,2.39
161,Avocados,3.8
161,Peanuts,3.67
161,Pineapples,2.39
161,Pistachios,3.5
161,Mangoes,4.33
162,Cinnamon,3.17
162,Rambutan,3.86
162,Blueberries,3.28
162,Turnips,1.11
162,Potatoes,5.09
163,Bell peppers,2.04
163,Papayas,4.75
163,Walnuts,1.54
163,Cherimoya,4.46
163,Turnips,4.34
163,Broccoli,3.07
163,Cinnamon,4.19
163,Persimmons,4.39
163,Passionfruit,1.82
163,Fennel,4.33
164,Lychee,2.68
164,Fennel,2.53
164,Elderberries,1.3
164,Honey,1.96
164,Asparagus,2.78
164,Honeydews,2.0
164,Watercress,4.47
164,Jackfruit,2.39
164,Persimmons,2.08
164,Raspberries,2.05
165,Cherries,3.3
165,Coffee beans,3.99
165,Tomatoes,4.67
165,Mint,3.47
165,Bananas,3.77
165,Tangerines,3.36
165,Peanuts,1.57
165,Elderberries,1.18
165,Almonds,2.01
165,Grapes,1.41
166,Honey,3.83
166,Kumquats,2.78
166,Cherimoya,5.24
166,Hazelnuts,3.58
167,Kumquats,1.99
167,Walnuts,1.78
167,Sunflower seeds,4.05
167,Plums,1.24
167,Oranges,2.03
167,Hazelnuts,2.64
167,Pumpkins,2.12
168,Walnuts,3.16
168,Sunflower seeds,1.23
168,Papayas,4.63
168,Beets,1.12
168,Chives,1.94
168,Pineapples,1.64
168,Zucchini,2.84
169,Sweet potatoes,2.95
169,Raspberries,5.21
169,Squash,4.23
169,Chives,1.57
169,Kiwifruit,3.49
169,Peaches,4.71
169,Lettuce,2.63
170,Asparagus,2.41
170,Pineapples,1.99
170,Potatoes,4.69
170,Rambutan,2.17
170,Garlic,5.09
170,Plums,3.69
170,Hot peppers,3.95
170,Apricots,4.44
171,Kale,3.69
171,Coffee beans,5.48
171,Turnips,1.16
171,Pumpkins,4.58
171,Beans,1.47
172,Pineberries,1.54
172,Garlic,3.85
172,Sunflower seeds,2.63
172,Apricots,4.75
173,Papayas,3.06
173,Watermelons,4.58
173,Rosemary,2.64
173,Swiss chard,3.38
173,Basil,2.04
173,Asparagus,1.77
174,Cinnamon,2.02
174,Boysenberries,4.85
174,Peaches,4.42
174,Dates,1.4
174,Watercress,3.57
175,Tangerines,3.13
175,Papayas,2.81
175,Cherimoya,1.81
175,Boysenberries,5.31
176,Bananas,3.89
176,Radishes,2.14
176,Honeydews,1.57
176,Bell peppers,1.71
176,Pecans,1.94
176,Rosemary,3.56
176,Radicchio,5.24
177,Blueberries,2.94
177,Avocados,3.43
177,Peanuts,3.74
177,Bell peppers,1.2
177,Clementines,2.59
177,Garlic,4.62
177,Currants,2.72
177,Kiwifruit,5.13
177,Grapes,3.49
177,Mustard greens,1.44
178,Pistachios,1.62
178,Pomegranates,3.25
178,Kiwifruit,2.75
179,Beans,2.07
179,Strawberries,3.12
179,Dragon fruit,4.59
179,Bok choy,5.4
179,Mangoes,4.55
180,Peas,2.11
180,Sage,4.28
180,Blackberries,5.21
180,Corn,2.07
180,Peanuts,2.03
180,Honey,5.31
180,Asparagus,3.55
180,Rambutan,4.71
181,Hazelnuts,3.54
181,Walnuts,2.72
181,Honeydews,1.68
181,Dragon fruit,3.78
182,Blackberries,3.17
182,Honeydews,1.48
182,Guavas,3.97
182,Cumin,2.03
182,Strawberries,5.16
182,Tangerines,4.63
182,Thyme,1.21
182,Grapes,4.27
182,Cashews,2.71
183,Fennel,3.66
183,Clementines,4.14
183,Mangoes,3.26
183,Kumquats,4.27
183,Celery,1.58
183,Boysenberries,5.03
183,Pecans,5.08
184,Pistachios,4.52
184,Mulberries,4.28
184,Kiwifruit,1.67
184,Garlic,4.5
184,Rosemary,1.37
184,Carrots,3.72
185,Tangerines,3.78
185,Kiwifruit,1.49
185,Beets,1.32
185,Tomatoes,1.69
186,Currants,3.15
186,Bananas,2.43
186,Pineapples,5.43
186,Sage,4.86
186,Eggplant,2.1
186,Cashews,2.4
186,Marionberries,4.3
186,Cherries,1.14
187,Grapes,2.58
187,Swiss chard,1.74
