314,46,5
315,63,5
316,51,4
316,11,5
317,56,5
317,47,5
318,54,4
318,91,5
319,21,4
319,29,2
319,25,4
320,30,5
320,90,2
322,44,3
322,14,5
323,8,1
323,28,4
323,43,3
324,37,1
324,54,5
324,98,4
327,45,3
328,27,2
329,38,5
329,14,3
329,80,2
330,2,1
331,64,3
332,33,4
332,47,4
333,46,4
333,60,3
335,27,4
335,32,4
336,69,5
336,64,5
336,63,1
337,49,5
337,83,1
337,36,1
338,67,5
339,11,5
339,30,5
339,86,3
340,23,3
340,50,4
340,81,2
342,33,5
342,10,5
342,82,3
343,34,5
344,75,3
344,18,1
346,57,2
346,12,3
347,24,3
347,44,2
347,61,1
349,71,4
349,64,4
349,26,4
351,88,3
351,36,5
352,62,4
352,79,5
352,54,1
353,95,2
354,35,2
355,94,2
355,80,4
355,27,2
356,19,5
357,84,4
358,89,5
358,68,3
358,9,4
360,66,1
361,90,2
361,86,2
362,26,2
362,6,3
364,17,4
365,58,2
365,97,3
365,32,4
366,9,3
366,96,4
367,68,5
367,87,2
367,61,2
368,84,3
368,89,2
370,99,1
371,37,1
373,0,1
375,57,2
375,30,4
376,65,1
377,73,3
378,20,4
378,66,2
379,66,2
379,1,5
380,59,4
380,88,5
380,23,3
381,39,3
381,82,1
381,11,5
383,21,5
384,40,4
384,15,4
384,11,3
385,55,2
386,24,2
388,19,1
388,51,3
388,68,4
390,94,4
392,91,3
392,8,4
393,65,2
394,67,2
394,30,3
395,63,3
395,78,5
397,23,1
399,59,2
399,53,2
399,16,2
401,96,3
403,8,4
403,14,1
404,97,2
404,92,2
404,32,2
405,41,1
405,89,2
406,82,2
406,78,1
406,96,3
407,11,1
407,61,1
407,41,3
408,60,4
408,37,5
409,45,4
409,58,2
410,21,1
410,59,2
413,19,1
413,3,2
414,57,1
415,41,3
415,70,2
421,88,5
422,35,5
423,26,3
424,38,5
424,6,5
427,50,3
427,90,1
427,84,3
428,21,5
430,72,5
430,42,4
430,38,2
431,63,4
432,63,1
432,16,1
432,51,5
433,99,1
434,66,2
434,58,2
434,65,2
435,66,5
437,52,3
437,43,3
438,26,4
439,69,4
440,31,5
440,15,2
442,95,2
442,48,2
442,67,3
443,49,2
443,8,5
443,43,1
448,71,5
448,35,3
449,61,1
449,76,3
449,98,5
450,41,5
450,86,3
450,25,4
451,91,5
451,77,3
453,57,1
453,62,3
453,75,3
454,84,5
454,7,5
455,61,5
455,58,2
456,13,5
456,88,5
456,99,4
457,27,2
457,68,5
458,31,4
460,64,4
460,56,1
460,12,5
461,0,4
461,63,5
462,15,5
462,24,2
462,95,2
463,87,4
464,38,1
465,87,5
465,88,3
468,11,1
468,94,3
468,42,5
469,73,3
469,28,2
470,67,4
470,74,3
470,43,1
471,87,4
471,23,3
472,64,3
472,50,1
472,35,2
474,74,1
475,24,4
475,38,1
475,77,3
476,34,1
476,13,2
476,12,4
477,57,5
477,0,4
477,70,5
478,54,1
478,6,5
479,19,3
481,31,4
481,22,3
481,81,4
482,23,4
485,27,1
485,75,1
486,0,1
486,43,5
486,24,4
487,61,2
488,36,5
490,65,5
491,15,3
492,48,3
492,73,2
492,45,5
495,31,2
495,36,5
495,1,3
497,98,1
498,63,2
498,39,4
498,56,1
500,19,2
500,4,1
505,53,2
506,43,5
507,8,1
507,54,5
507,30,3
508,51,2
508,75,5
509,69,1
509,65,5
509,76,2
510,5,3
511,63,4
511,31,3
511,59,2
512,91,4
512,26,1
512,56,4
513,95,1
514,89,5
514,73,3
515,34,4
515,13,3
516,74,2
516,56,5
517,59,1
517,23,4
517,28,5
518,68,5
520,35,3
520,6,4
521,87,3
521,37,5
521,54,1
522,55,1
522,25,2
523,35,5
523,96,3
523,70,3
525,51,1
525,75,4
525,92,5
526,42,5
526,38,4
527,50,1
527,56,5
528,44,3
528,35,1
529,69,4
530,73,5
530,1,4
531,13,4
532,11,3
532,59,1
533,58,1
533,34,2
533,26,3
534,0,1
534,14,1
534,22,1
535,95,3
535,78,5
536,7,2
538,47,3
538,38,5
538,84,1
539,49,5
539,76,2
539,27,2
540,0,5
540,57,5
542,59,1
544,16,1
544,48,1
544,3,5
545,25,2
546,98,1
548,65,2
548,98,2
550,12,4
551,49,1
551,25,4
551,1,1
553,13,4
553,14,1
553,94,5
554,47,2
554,44,1
554,86,1
555,34,1
555,40,5
555,81,3
556,45,3
556,2,5
557,87,2
557,42,5
558,18,1
559,33,2
559,68,5
559,82,1
560,72,3
562,22,5
564,39,1
564,9,4
565,89,1
565,5,1
566,60,3
566,32,5
568,62,2
569,36,2
569,23,1
570,26,1
570,71,5
570,38,3
571,53,1
571,31,5
572,74,4
572,81,1
574,0,3
575,45,1
575,0,1
575,70,3
576,54,4
577,27,2
577,18,3
577,84,3
579,67,4
580,43,5
580,21,3
580,83,2
581,75,3
581,36,1
581,89,1
582,97,2
583,74,1
583,4,4
583,92,4
584,80,1
584,34,1
585,9,2
586,9,2
587,84,2
587,83,2
587,85,3
589,28,3
589,52,4
589,12,2
592,26,2
592,18,2
592,40,2
593,60,4
593,29,1
594,73,5
595,2,3
596,71,5
596,43,4
597,9,2
597,63,1
597,69,2
599,56,5
599,86,4
599,30,2
600,51,1
602,80,4
602,16,3
602,45,4
604,67,5
610,71,3
610,53,2
611,24,4
613,61,3
613,33,2
613,40,5
614,95,4
615,35,5
616,96,3
616,17,2
617,85,5
617,98,1
617,28,5
618,38,5
618,42,2
618,25,5
619,98,2
619,97,2
619,28,1
620,94,1
620,11,1
622,91,2
624,23,5
624,8,1
624,16,2
625,97,5
626,6,4
629,2,2
630,58,5
630,40,3
631,45,1
632,62,2
632,69,3
632,75,5
633,54,4
633,7,2
633,36,3
635,8,4
637,84,4
637,58,5
638,29,1
639,44,4
639,70,5
639,15,3
640,92,1
640,76,4
640,52,1
641,16,4
642,59,5
644,67,1
645,46,1
645,61,3
645,39,4
646,61,1
647,9,4
647,44,4
648,40,3
648,50,1
648,38,4
649,19,2
649,80,3
650,22,5
650,80,3
651,10,4
651,76,4
651,82,4
653,48,4
653,17,1
653,13,2
654,79,2
655,46,4
655,25,5
656,45,1
656,57,3
659,51,4
659,86,5
660,87,2
660,50,3
661,53,2
662,62,3
662,46,1
663,36,2
663,50,1
663,25,2
664,33,3
664,81,3
665,96,3
665,16,2
665,34,2
666,80,3
666,53,2
666,42,1
667,62,5
667,44,1
667,96,1
668,1,3
668,16,1
668,35,2
669,70,4
669,34,2
669,29,1
670,54,4
670,89,1
670,37,5
671,35,5
672,24,2
674,57,4
674,62,5
674,54,1
675,88,2
675,10,3
675,41,2
676,77,5
676,42,3
677,39,2
678,75,4
678,85,5
678,61,4
679,54,1
682,56,5
683,57,4
686,76,1
686,57,3
689,57,1
689,93,5
690,98,3
690,75,3
691,59,5
691,86,3
691,17,5
692,54,4
692,3,5
693,61,4
694,20,3
695,45,2
695,4,1
695,79,3
696,51,5
697,87,1
699,14,1
699,85,2
699,74,4
