6,364,Dragon fruit,4.35,19
7,222,Lychee,3.71,7
7,638,Pistachios,4.71,4
7,638,Honeydews,2.58,15
7,531,Grapes,4.92,2
7,531,Kale,4.18,11
7,531,Guavas,1.97,17
7,381,Cilantro,2.75,8
7,381,Rambutan,3.66,4
7,381,Sweet potatoes,1.9,7
7,657,Persimmons,2.91,3
7,657,Lettuce,4.96,11
7,495,Collard greens,3.87,5
7,495,Peaches,1.46,4
7,495,Blueberries,5.26,1
7,495,Persimmons,1.28,4
7,788,Kiwi,5.48,14
7,475,Spinach,4.63,12
7,475,Cantaloupes,3.63,3
7,475,Blackberries,3.69,16
8,716,Cherimoya,2.77,3
8,716,Peanuts,3.02,9
8,716,Leeks,4.24,9
8,716,Cinnamon,3.07,8
8,716,Watercress,3.83,15
8,716,Kale,4.31,0
8,716,Raspberries,4.39,10
8,716,Walnuts,3.07,11
8,716,Mangoes,2.31,9
8,540,Lychee,2.51,20
8,428,Bananas,5.24,6
8,428,Mangoes,2.01,6
8,428,Cantaloupes,4.65,6
8,428,Guavas,5.11,17
8,428,Apples,2.36,19
8,428,Limes,3.68,4
8,660,Cherries,3.6,19
8,660,Rambutan,1.66,15
8,660,Papayas,4.6,17
8,660,Guavas,1.19,8
8,660,Radicchio,2.23,6
8,660,Clementines,5.45,12
8,660,Parsley,3.18,1
8,619,Blackberries,2.81,13
8,619,Pineberries,3.65,18
8,585,Blackberries,4.22,8
8,585,Beets,1.81,14
8,585,Papayas,1.91,13
8,585,Swiss chard,3.2,6
8,585,Nectarines,2.05,18
8,585,Blackcurrants,2.31,20
8,585,Mint,2.75,14
8,585,Parsley,4.4,2
8,585,Pineberries,2.34,20
8,283,Turnips,1.47,18
8,283,Rosemary,3.69,19
8,283,Cauliflower,4.49,7
8,283,Eggplant,2.89,9
8,283,Dill,4.61,3
8,707,Blackcurrants,5.01,4
8,707,Sweet potatoes,1.6,3
9,275,Bok choy,4.58,9
9,275,Pomegranates,5.14,15
9,527,Leeks,4.96,15
9,527,Pomegranates,2.35,14
9,757,Rambutan,2.39,15
9,608,Potatoes,3.49,14
9,608,Blueberries,4.04,2
9,608,Cantaloupes,1.25,17
9,822,Mulberries,5.41,6
9,822,Bananas,2.5,7
9,822,Lemons,2.58,17
9,492,Sunflower seeds,4.28,8
9,492,Coffee beans,5.23,11
9,492,Thyme,4.33,8
9,492,Garlic,4.48,18
9,492,Ugli fruit,2.15,10
9,492,Onions,5.34,3
9,492,Clementines,4.2,17
9,382,Oranges,4.72,13
9,382,Apricots,2.09,18
9,382,Cashews,4.64,15
9,382,Peaches,2.59,20
9,382,Sweet potatoes,5.32,4
10,307,Beans,3.86,8
10,307,Persimmons,4.66,2
10,307,Parsnips,2.14,5
10,307,Oranges,1.9,4
10,307,Kale,3.42,1
10,336,Cabbage,4.15,20
10,336,Pistachios,1.16,8
10,336,Cranberries,1.98,14
10,291,Cherimoya,5.26,18
10,291,Grapes,4.98,18
10,291,Coffee beans,5.07,9
10,291,Honeydews,5.35,2
10,291,Peas,3.82,20
10,291,Currants,5.23,20
11,711,Carrots,3.84,9
11,711,Blackcurrants,1.3,17
11,711,Elderberries,1.88,20
11,267,Cherries,3.88,14
11,267,Blackberries,1.89,2
11,267,Bell peppers,1.44,2
11,618,Fennel,4.63,19
11,618,Peas,4.91,12
11,618,Mint,1.82,8
11,682,Almonds,4.75,11
11,682,Peas,2.49,11
11,682,Lemons,2.27,11
11,682,Cherimoya,4.56,11
11,682,Honey,5.31,15
11,666,Thyme,2.85,19
11,666,Squash,4.48,6
11,666,Boysenberries,3.63,12
11,53,Zucchini,2.17,5
11,53,Cantaloupes,4.23,14
11,53,Marionberries,1.63,8
11,303,Blackberries,5.11,7
11,303,Bok choy,4.42,20
11,303,Passionfruit,2.43,20
11,582,Peas,2.96,7
11,582,Fennel,3.27,8
11,582,Sage,4.33,19
11,582,Apricots,4.23,14
11,582,Cumin,5.41,20
11,582,Parsnips,3.89,20
11,12,Nectarines,5.11,9
11,12,Raspberries,3.45,10
11,12,Mangoes,4.06,2
11,12,Marionberries,3.58,6
11,734,Rosemary,2.36,5
11,734,Cranberries,3.92,9
11,734,Limes,2.45,10
12,585,Blackberries,4.22,12
12,585,Beets,1.81,18
12,793,Bananas,2.91,13
12,793,Cranberries,1.43,12
12,793,Peas,4.36,7
12,793,Plums,4.14,8
12,52,Asparagus,4.39,10
12,52,Kiwi,3.68,11
12,52,Bok choy,3.05,9
12,52,Ugli fruit,4.35,20
12,52,Cauliflower,1.67,3
12,52,Gooseberries,5.39,20
12,52,Strawberries,4.24,18
12,672,Collard greens,2.33,6
12,672,Hot peppers,5.19,16
12,672,Cilantro,4.39,17
12,672,Mangoes,3.56,19
12,672,Cabbage,5.47,9
13,309,Dates,3.5,15
13,309,Pineapples,1.4,16
13,309,Pomelo,4.68,17
13,309,Blueberries,4.16,14
13,309,Carrots,2.04,12
13,309,Tangerines,4.32,2
13,309,Spinach,1.77,9
13,507,Corn,2.01,18
13,507,Elderberries,1.2,20
13,507,Bok choy,3.09,2
13,507,Parsnips,4.1,0
13,507,Bell peppers,2.23,5
13,507,Artichokes,2.06,12
13,745,Carrots,2.51,7
13,745,Oranges,4.58,11
13,745,Basil,4.16,5
13,745,Bell peppers,2.09,8
14,159,Lychee,2.92,7
14,159,Boysenberries,1.12,13
14,159,Ugli fruit,2.33,20
14,159,Swiss chard,3.8,15
14,159,Passionfruit,1.82,1
14,159,Pecans,2.93,1
14,159,Leeks,4.3,7
14,159,Pineapples,2.45,5
14,260,Cinnamon,2.35,12
14,260,Eggplant,3.35,4
14,260,Sweet potatoes,4.34,7
14,260,Plums,2.09,12
14,260,Almonds,4.05,5
14,260,Grapefruits,1.84,15
14,260,Cabbage,3.32,5
14,727,Beans,1.4,9
14,727,Cashews,3.0,13
14,155,Carrots,2.43,16
14,720,Ugli fruit,5.13,4
14,720,Bell peppers,2.79,16
14,720,Collard greens,1.75,7
14,470,Cilantro,5.46,7
14,454,Pumpkins,4.98,11
14,454,Celery,2.67,13
14,454,Apricots,3.89,9
14,454,Jackfruit,4.24,11
14,454,Mint,4.97,1
14,454,Currants,1.57,18
14,109,Radicchio,2.33,16
14,109,Oranges,5.33,18
14,109,Honeydews,4.93,12
14,109,Beans,3.8,6
14,109,Blueberries,4.24,17
14,266,Kumquats,5.3,7
14,266,Cherries,4.89,7
14,266,Honey,3.06,17
14,266,Guavas,4.42,4
14,266,Walnuts,2.25,1
14,266,Limes,5.43,9
14,266,Sage,2.14,12
15,213,Grapes,2.35,8
15,213,Cranberries,3.26,17
15,213,Passionfruit,3.06,12
15,213,Celery,3.38,12
15,213,Cinnamon,5.21,13
15,213,Peaches,1.54,9
15,215,Walnuts,2.27,18
15,215,Strawberries,2.19,19
15,215,Blueberries,4.33,10
15,215,Garlic,3.05,14
15,215,Watermelons,2.86,5
15,758,Persimmons,1.85,18
15,758,Pomegranates,2.09,10
15,758,Fennel,2.73,4
15,758,Peanuts,2.66,14
15,758,Collard greens,3.29,15
15,758,Kiwifruit,4.07,17
15,282,Boysenberries,4.37,17
15,282,Chives,1.51,17
15,282,Currants,4.33,6
15,282,Pomegranates,3.91,18
15,282,Passionfruit,1.98,1
15,282,Parsnips,3.23,6
15,282,Nectarines,1.54,10
15,282,Onions,1.52,20
16,453,Lychee,2.16,15
16,453,Kiwifruit,3.05,19
16,453,Broccoli,3.49,11
16,676,Peaches,4.12,15
16,676,Almonds,2.95,9
16,534,Zucchini,4.63,13
16,534,Pomegranates,1.93,13
16,534,Cilantro,4.9,3
16,534,Marionberries,2.69,14
16,534,Asparagus,1.16,14
16,151,Boysenberries,5.15,16
16,151,Leeks,2.97,6
16,151,Onions,4.64,15
16,151,Kumquats,4.92,10
16,151,Garlic,2.41,6
16,151,Potatoes,2.43,19
16,250,Celery,4.99,15
16,326,Carrots,5.11,3
16,326,Cantaloupes,3.56,16
16,326,Passionfruit,5.46,0
16,326,Marionberries,3.75,15
16,326,Cashews,1.69,17
16,326,Persimmons,3.83,11
16,505,Peas,4.78,11
16,505,Peaches,4.76,18
16,505,Collard greens,5.12,6
16,505,Pomegranates,3.66,4
16,716,Cherimoya,2.77,8
16,716,Peanuts,3.02,14
16,716,Leeks,4.24,12
16,716,Cinnamon,3.07,0
16,716,Watercress,3.83,18
16,716,Kale,4.31,3
16,716,Raspberries,4.39,10
16,312,Bok choy,4.24,7
16,312,Rambutan,2.99,3
16,312,Figs,2.23,17
16,312,Marionberries,3.72,16
16,312,Lychee,1.94,19
16,312,Cauliflower,4.71,15
16,312,Thyme,2.38,4
16,512,Pineberries,1.83,7
16,512,Brussels sprouts,3.72,5
16,512,Kiwi,3.27,14
17,391,Bok choy,3.15,7
17,391,Swiss chard,1.33,20
17,391,Dragon fruit,4.34,16
17,748,Plums,1.98,20
17,748,Kiwi,3.64,13
17,748,Chives,4.93,3
17,748,Bananas,2.74,5
17,748,Pomegranates,2.4,7
17,748,Peaches,2.9,19
17,748,Beets,4.42,13
17,287,Persimmons,2.64,18
17,212,Swiss chard,1.7,6
17,212,Lychee,5.45,6
17,125,Cranberries,4.96,10
17,125,Peanuts,3.6,5
17,125,Pumpkins,4.08,18
17,125,Sweet potatoes,4.98,6
17,125,Brussels sprouts,2.93,18
17,125,Cinnamon,1.9,4
17,600,Tomatoes,3.62,8
17,600,Peanuts,4.02,14
17,600,Swiss chard,1.18,8
17,600,Pineapples,5.12,10
17,600,Grapefruits,2.8,3
17,600,Corn,1.61,1
17,600,Beans,5.08,5
17,499,Mint,4.03,5
17,499,Cashews,4.12,1
17,499,Dates,2.17,2
17,547,Rambutan,5.1,10
17,547,Beans,1.85,10
17,547,Swiss chard,3.37,0
17,547,Apricots,2.33,18
17,547,Grapefruits,3.34,19
17,547,Pomelo,3.78,4
17,547,Lettuce,1.81,19
17,547,Celery,4.4,17
17,809,Blueberries,2.46,5
17,809,Dill,3.28,5
17,809,Peanuts,3.54,17
17,809,Basil,1.24,5
17,492,Sunflower seeds,4.28,19
17,492,Coffee beans,5.23,17
17,492,Thyme,4.33,5
17,492,Garlic,4.48,17
17,492,Ugli fruit,2.15,3
17,492,Onions,5.34,15
17,492,Clementines,4.2,14
17,68,Peas,4.43,8
17,68,Cantaloupes,2.72,3
17,373,Spinach,1.51,17
17,373,Pomegranates,1.84,19
17,373,Currants,4.24,7
17,373,Figs,2.26,18
17,373,Cilantro,3.05,7
18,274,Potatoes,2.58,17
18,274,Radishes,2.58,8
18,274,Okra,2.32,5
18,274,Rambutan,4.94,14
18,274,Spinach,3.21,6
18,274,Boysenberries,5.33,2
18,274,Beans,3.46,9
18,372,Pistachios,4.81,10
18,591,Pomegranates,1.98,13
18,591,Blueberries,2.19,8
18,591,Tomatoes,2.1,1
18,591,Honeydews,1.11,6
18,67,Eggplant,4.14,16
18,67,Beets,1.54,11
18,67,Cherries,3.89,5
18,625,Boysenberries,4.07,15
18,625,Carrots,1.26,8
18,625,Mint,4.58,0
18,625,Spinach,1.94,0
18,254,Chives,3.57,2
18,254,Grapefruits,2.93,5
18,254,Mulberries,3.36,19
18,106,Beans,3.52,3
18,106,Clementines,5.11,19
18,106,Radicchio,1.12,3
18,106,Rambutan,5.42,0
18,106,Leeks,3.03,17
18,106,Mustard greens,4.82,3
18,106,Persimmons,1.73,13
18,106,Cauliflower,2.49,17
18,106,Bananas,4.79,20
18,106,Sage,2.4,9
18,568,Artichokes,4.53,8
18,568,Honeydews,2.6,6
20,817,Radicchio,1.39,17
20,817,Limes,5.31,17
20,817,Marionberries,2.38,10
20,0,Pomegranates,2.99,14
20,0,Pineapples,1.49,11
20,0,Beets,3.01,2
20,0,Cinnamon,4.49,12
20,0,Lettuce,3.26,13
20,625,Boysenberries,4.07,11
20,625,Carrots,1.26,15
20,625,Mint,4.58,15
20,625,Spinach,1.94,1
20,625,Watercress,1.51,19
21,707,Blackcurrants,5.01,5
21,707,Sweet potatoes,1.6,19
21,707,Cantaloupes,4.19,14
21,707,Pecans,1.74,18
21,707,Okra,4.51,15
21,707,Thyme,1.91,15
21,707,Pomegranates,4.62,11
21,707,Papayas,3.59,4
21,530,Fennel,3.07,17
21,530,Coffee beans,3.14,12
21,530,Lettuce,1.75,6
21,530,Brussels sprouts,1.84,14
21,467,Grapes,3.76,18
21,467,Fennel,2.63,16
21,467,Dill,2.91,16
21,28,Elderberries,2.83,17
21,28,Cucumbers,1.78,0
21,28,Dill,4.27,14
21,28,Boysenberries,4.01,2
21,28,Mulberries,5.23,20
21,28,Radicchio,2.8,17
21,28,Persimmons,4.06,6
21,28,Nectarines,3.17,4
21,28,Cantaloupes,5.22,18
21,28,Guavas,3.33,10
21,324,Sage,3.02,18
21,324,Cherries,4.38,11
21,744,Hot peppers,3.36,6
21,744,Oranges,1.21,4
21,744,Swiss chard,5.14,3
21,744,Squash,5.11,9
21,744,Avocados,1.47,1
21,744,Nectarines,2.84,13
21,826,Figs,5.17,19
21,826,Pineapples,4.43,16
21,826,Cinnamon,4.67,13
21,826,Almonds,1.78,8
21,826,Passionfruit,4.85,7
21,541,Pumpkins,5.36,8
21,483,Pecans,3.78,1
21,483,Bananas,2.31,12
21,483,Lychee,5.26,8
21,483,Kumquats,4.44,3
21,483,Hot peppers,3.48,10
21,483,Okra,3.96,6
21,483,Apricots,3.13,5
21,483,Mangoes,4.9,17
22,348,Rosemary,4.18,17
22,348,Papayas,1.1,19
22,22,Hot peppers,4.22,9
22,22,Sweet potatoes,2.18,0
22,22,Bok choy,5.15,4
22,22,Lettuce,3.18,9
22,22,Beets,1.36,10
23,680,Lychee,5.37,1
23,76,Limes,1.74,6
23,76,Grapes,2.6,13
23,235,Limes,2.18,2
23,235,Artichokes,2.76,7
23,235,Lemons,3.13,5
23,235,Gooseberries,3.37,9
23,90,Squash,3.16,15
23,325,Pineberries,1.58,12
23,325,Papayas,5.29,10
23,326,Carrots,5.11,18
23,326,Cantaloupes,3.56,13
23,326,Passionfruit,5.46,18
23,326,Marionberries,3.75,19
23,326,Cashews,1.69,13
23,326,Persimmons,3.83,3
23,774,Leeks,4.01,11
23,774,Asparagus,2.43,13
23,764,Potatoes,3.71,0
23,764,Okra,3.61,5
23,764,Sweet potatoes,3.52,8
23,764,Raspberries,4.01,7
23,764,Kiwi,1.83,19
23,764,Collard greens,4.97,0
23,764,Walnuts,4.97,15
23,764,Bananas,3.04,14
24,791,Kiwi,4.65,17
24,791,Cinnamon,4.28,4
24,791,Jackfruit,2.39,8
24,565,Collard greens,3.87,18
24,565,Chives,3.05,0
24,565,Okra,5.1,10
24,565,Avocados,3.1,9
24,565,Walnuts,4.64,12
24,637,Parsnips,2.27,17
24,637,Grapes,1.92,7
24,637,Boysenberries,4.55,9
24,637,Cilantro,5.47,2
24,637,Kiwi,3.59,20
24,637,Beets,4.72,20
24,637,Strawberries,1.75,3
24,126,Blackcurrants,1.76,17
24,126,Limes,2.53,15
24,126,Garlic,4.68,1
24,126,Pomelo,3.24,16
24,126,Cauliflower,2.73,0
24,126,Walnuts,4.29,6
24,126,Spinach,5.13,16
24,126,Lemons,2.6,6
24,838,Carrots,1.58,19
24,838,Nectarines,4.48,18
24,838,Limes,4.48,4
24,838,Mustard greens,3.07,0
24,838,Peas,1.72,5
24,838,Zucchini,3.75,20
24,838,Bananas,1.38,15
24,560,Almonds,1.27,9
24,560,Cherries,2.37,18
24,560,Fennel,4.1,8
24,246,Potatoes,4.05,9
24,246,Beets,3.01,8
24,246,Cilantro,2.88,19
24,246,Radishes,1.22,1
24,246,Cantaloupes,4.2,20
24,246,Sage,4.91,3
24,246,Coffee beans,3.3,12
24,246,Cucumbers,2.9,9
24,503,Asparagus,3.51,15
24,503,Cherimoya,3.98,4
24,426,Kiwifruit,3.98,1
24,582,Peas,2.96,20
24,582,Fennel,3.27,11
24,582,Sage,4.33,4
24,582,Apricots,4.23,5
24,582,Cumin,5.41,1
24,582,Parsnips,3.89,2
24,582,Cantaloupes,2.34,2
25,579,Zucchini,4.61,20
25,579,Cinnamon,1.81,13
25,579,Tangerines,4.62,6
25,613,Pineapples,4.44,15
25,613,Mangoes,4.84,11
25,117,Pistachios,3.16,17
25,117,Kiwifruit,1.29,7
25,117,Dill,2.25,2
25,117,Lychee,2.22,3
25,117,Rosemary,4.22,0
25,117,Thyme,2.57,6
25,117,Guavas,2.04,18
25,189,Parsley,1.6,2
25,189,Lemons,1.6,8
25,189,Fennel,3.72,13
25,189,Beans,5.2,18
25,189,Turnips,4.93,11
25,189,Tomatoes,2.16,13
25,189,Basil,2.23,4
25,189,Kiwifruit,2.73,16
25,189,Apricots,2.74,3
25,734,Rosemary,2.36,16
25,734,Cranberries,3.92,10
25,689,Dragon fruit,4.04,10
25,689,Currants,4.74,20
25,689,Peaches,3.14,3
25,689,Grapes,1.78,18
25,689,Cherimoya,4.41,11
25,689,Swiss chard,4.77,5
25,141,Garlic,1.68,11
25,141,Squash,2.27,2
25,141,Mulberries,2.13,3
25,141,Pineapples,3.33,19
25,141,Radishes,5.05,7
25,141,Broccoli,4.12,17
25,463,Mint,5.37,15
25,463,Blueberries,1.99,17
25,463,Tangerines,3.29,16
25,463,Mustard greens,4.43,20
25,463,Garlic,5.45,16
25,463,Oranges,3.79,18
25,434,Passionfruit,2.72,18
25,434,Cucumbers,1.56,13
25,426,Kiwifruit,3.98,4
25,426,Squash,1.6,9
26,66,Watermelons,1.34,6
26,411,Cucumbers,3.29,16
26,411,Pomegranates,4.75,3
26,411,Turnips,5.44,9
27,371,Almonds,4.4,19
27,371,Oranges,2.49,6
27,371,Radishes,3.03,14
27,371,Cauliflower,2.07,0
27,371,Apricots,4.77,14
27,371,Papayas,3.59,2
27,642,Strawberries,2.46,19
27,642,Lemons,4.98,12
27,642,Hazelnuts,1.75,12
27,642,Squash,1.67,14
27,642,Almonds,3.45,9
27,532,Sage,1.49,17
27,522,Walnuts,2.97,9
27,522,Pineberries,2.03,0
27,522,Okra,1.3,12
27,522,Apples,2.33,0
27,669,Onions,1.63,17
27,669,Dragon fruit,1.53,3
27,669,Peaches,2.11,1
27,31,Raspberries,1.17,15
27,31,Cantaloupes,2.49,4
27,31,Almonds,3.39,15
27,699,Pineberries,3.74,13
27,699,Dill,4.03,9
27,683,Cherimoya,1.74,6
27,683,Lettuce,5.45,10
27,683,Cashews,2.91,1
27,683,Pineapples,3.59,7
27,683,Lemons,4.7,9
27,313,Dates,2.28,19
27,313,Hot peppers,3.54,4
27,313,Gooseberries,2.43,6
27,313,Bok choy,5.02,6
27,287,Persimmons,2.64,9
27,535,Kale,4.54,2
27,535,Bok choy,1.63,12
27,535,Avocados,3.96,13
27,535,Kiwi,4.77,7
27,535,Leeks,2.44,4
27,200,Papayas,1.5,16
27,200,Celery,5.36,6
27,200,Artichokes,1.21,8
27,200,Rambutan,3.03,17
28,800,Strawberries,2.96,6
28,800,Radishes,3.81,19
28,800,Bananas,1.95,2
28,760,Dill,2.18,3
28,182,Strawberries,5.16,6
28,182,Cashews,2.71,1
28,182,Blackberries,3.17,10
28,182,Tangerines,4.63,15
28,182,Guavas,3.97,12
28,182,Thyme,1.21,4
28,182,Grapes,4.27,8
28,182,Cumin,2.03,4
28,497,Kiwi,1.38,12
28,497,Peas,2.81,8
28,497,Rosemary,4.08,1
28,497,Pumpkins,5.39,2
28,218,Currants,2.91,2
28,218,Parsnips,4.19,6
28,218,Gooseberries,2.54,8
28,218,Collard greens,4.38,12
28,218,Limes,1.36,2
28,502,Honey,3.41,20
28,502,Ugli fruit,4.99,12
28,178,Pomegranates,3.25,11
29,781,Potatoes,3.51,2
29,781,Collard greens,1.22,15
29,781,Cherimoya,4.72,8
29,781,Cilantro,3.19,1
29,781,Cranberries,4.58,19
29,531,Grapes,4.92,19
29,531,Kale,4.18,4
29,155,Carrots,2.43,6
29,155,Lychee,2.37,10
29,155,Sweet potatoes,1.38,5
29,155,Cabbage,3.16,17
29,155,Radishes,2.42,0
29,167,Pumpkins,2.12,12
29,167,Kumquats,1.99,0
29,167,Sunflower seeds,4.05,16
29,167,Plums,1.24,9
29,167,Hazelnuts,2.64,11
29,661,Lettuce,4.99,9
29,661,Pomelo,3.69,14
29,661,Blueberries,5.39,4
29,84,Turnips,2.62,0
29,84,Squash,1.87,5
29,84,Sage,1.55,18
29,84,Limes,3.37,2
29,769,Pumpkins,4.84,17
29,769,Zucchini,3.67,12
29,522,Walnuts,2.97,13
29,6,Coffee beans,3.83,15
29,6,Figs,5.02,12
29,6,Rambutan,1.31,3
29,663,Strawberries,2.14,5
29,718,Ugli fruit,1.34,12
29,718,Papayas,4.8,14
29,718,Cucumbers,4.71,4
29,718,Carrots,2.57,15
29,191,Rosemary,4.15,3
29,191,Pineberries,2.46,13
29,191,Carrots,4.52,3
29,191,Cauliflower,2.46,14
29,191,Apricots,4.39,2
30,674,Bok choy,1.81,15
30,674,Hot peppers,2.16,15
30,674,Passionfruit,2.99,2
30,674,Grapefruits,1.57,18
30,674,Pumpkins,3.08,9
30,674,Carrots,2.59,12
30,57,Pumpkins,2.14,12
30,57,Watercress,2.42,2
30,57,Boysenberries,1.94,7
30,57,Cilantro,4.85,13
30,57,Cherries,3.43,12
30,784,Apples,3.56,11
32,701,Fennel,1.17,17
32,701,Basil,5.36,10
32,701,Pecans,4.57,7
32,701,Eggplant,3.92,5
32,701,Blackcurrants,5.02,14
32,723,Walnuts,3.57,4
32,723,Dates,4.3,12
32,723,Garlic,2.47,1
32,732,Cauliflower,2.12,19
32,732,Persimmons,3.36,19
32,732,Sage,2.53,10
